id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_multilingual_hiv_and_aids_terminology_283,latex,lateks,okusanjoloba,irabha,ilatheksi,isingaraba,leithekese,lathekese,leithekse,ḽethekisi,lathekisi / dlilavhu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_284,latex glove / surgical glove,latekshandskoen / chirurgiese handskoen,igilavu elisanjoloba,isingxobo sesandla serabha / iglavu yerabha,liglavu lelatheksi,idlhavu lesingaraba,seatlana sa leithekese / tlelafo ya leithekese,tlelafo ya lathekese,hanesekune ya leithekse / tlelafo ya leithekse,giḽavu ḽa ḽethekisi,ximandlamandlana xa lathekisi / dlilavhu ya lathekisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_285,legal guardian,wettige voog,umbheki osemthethweni / umnakekeli osemthethweni,umlondolozi osemthethweni / umgcini osemthethweni,umnakekeli logunyatiwe / umondli logunyatiwe,umtlhogomeli wangokomthetho / umtjheji wangokomthetho,motlhokomedisemolao,mohlokomedi wa semolao,mohlokomedi wa molao,mulondoli lwa mulayo / muunḓi lwa mulayo / mulondoti lwa mulayo,muhlayisi wa xinawu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_286,legal right,wetlike reg,ilungelo elisemthethweni,amalungelo asemthethweni,lilungelo ngekwemtsetfo,amalungelo wangokomthetho,tshwanelosemolao,tokelo ya semolao,tokelo ya molao,pfanelo dza mulayo,mfanelo ya xinawu,often plural,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_287,lesbian,lesbiër,isitabane sesifazane,ibhinqa elithandana nelinye ibhinqa / ilesbhiyeni,sitabane lesisikati,isitabana esisikazi,mongokwabongtshwanang,mosadi yoo a ratanago le basadi / tshadinkatona,mosadi ya ratanang le basadi / setabane sa mosadi,musadzimutamambeungae / ḽesibiani,wansati wo rhandza rimbewufanana / xitavana xa xisati,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_288,lesion,letsel,umhuzuko / isilonda / inxeba,ugruzuko / isilonda,kuphotfuka / kuhubuka,umkghubuko,ntho,ntho,leqeba,tshilonda / ḽesheni,xilondza,see also skin lesion,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_289,life,lewe,impilo / ukuphila,ubomi,imphilo,ipilo,botshelo,bophelo,bophelo,vhutshilo,bwerhu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_290,life-long maintenance treatment,lewenslange instandhoudingsbehandeling,umuthi wempilo yakho yonke,unyango lwanaphakade,likhambi lekwelapha siphelane / likhambi lekwelapha lafutsifutsi,ukwelatjhwa ipilo yakho yoke / ukwelatjhwa ubuphilo bakho boke,kalafotshegetso ya tshelojotlhe,kalafo ya bophelo ka moka,kalafo ya bophelo bohle,dzilafho ḽa vhutshilo hoṱhe,matshungulelo ya vutomi hinkwabyo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_291,lifestyle,leefstyl / lewenstyl / leefwyse / lewenswyse,indlela yokuphila,indlela yokuphila,indlelakuphila,indlela yokuphila,mokgwatshelo,mokgwa wa bophelo / mokgwaphelo,tsela ya bophelo,matshilele,mahanyelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_292,life-threatening,lewensbedreigend,okunengozi empilweni / isifo esibulalayo,okuyingozi empilweni,yingoti emphilweni,isabisopilo / ihlubayezopilo,tshosetsatshelo,yeo e ka išago lehung,-e ka bolayang,nyimele i shushaho ya vhutshilo,nxungeta-vutomi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_293,living positively,positief leef,ukuhlalela ethembeni,ukuphila ngethemba / ukuhlala ethembeni / ukwamkela,kutimisela ngemphilo / kuphila kahle,ukuphila ngethemba,tshelotshepo,go phela ka kholofelo / go phela ka boitshepo,ho phela ka tshepo,u tshila u na fulufhelo,ku hanya hi ku tshemba,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_294,lose weight,gewig verloor,-huma / -ncipha / -onda / -zaca,ukubhitya / ukuhla komzimba,kulahlekelwa sisindvo / kuhusheka,-onda / -khehla,ota / otlhega / bopama,ota,-ota / -theoha mmeleng / -fokola,u onda / u fhelela / u gabuwa / u phuphea / u hoṱea,ku ondza,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_295,loss of appetite,eetlusverlies / aptytverlies,ukungakuthandi ukudla / ukuba nenhliziyo emnyama,ukungabi namdla wokutya,kuphelelwa ngumdlandla wekudla,ukungakhanuki ukudla / ukutlhoga ikanukisakudla,tlhokakeletsonjo,go hloka kganyogo ya dijo / go se dume dijo,ho se lakatse dijo / ho ba pelontsho / ho sulafallwa ke dijo / ho fellwa ke takatso ya dijo,tshayadzangalelo ḽa zwiḽiwa,ku nga naveli swakudya,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_296,lower abdominal pain syndrome / LAP,onderbuikpynsindroom,isilumo,isiluma,kubulawa sinye / siluma,ubuhlungu obungenzasi kwamathumbu / i-LAP,LAP / segopalwetse sa setlhabimpentlase,dika tša dihlabi tša mpeng,bohloko ba popelo,vhuṱungu ha kha tshinena,swivavi swa le hansi ka nkava,see also pelvic inflammatory disease / Abbreviation,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_297,lubricant,smeermiddel,isigcobisi,isithambisi,sitsambisi / simantisi,isezeso,selogetsi,seredimoši sa thobalano,sethellisi / seloetsi,tshisuvhisi / tshisuvhelelisi,xiolovisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_298,lump,knop,isigaxa / isimila,iqhuma,liguludla,ingongoma / igugumba,kuruga / kumpu / sekaku / thumpu,sekaku / sekutu,leqhutsu / kuru,bundu,bundzu,,breast,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_299,maintenance therapy,instandhoudingsterapie,ukuthena isifo amandla,unyango lokuzinzisa isifo,likhambi lekugogobalisa / likhambi lekudzambisa,ukugogobalisa ubulwele / ukugogobaja ubulwele,kalafotshegetso,kalafo ya go laola bolwetši / kalafo ya go kgena bolwetši,kalafo e tsitsisang bohloko,dzilafhondangulo,matshungulelo yo hlayisa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_300,male condom / CD / French letter / FL / sheath / raincoat / overall / rubber,manskondoom,ijazi lomkhwenyana / ikhondomu,ikhondom yamadoda / isingxobo sokwabelana ngesondo samadoda,ikhondomu yalabadvuna / lijazi lemkhwenyane,ikhondomu yabaduna,khondomo / mosomelwana,khontomo ya banna,khondomo ya banna / selatana sa banna / kgohlopo ya banna,khondomu ya vhanna / gaweni / havurolo / mabutswu / ḽegere / regere / tshilanda,khondomu ya xinuna,see also condom; female condom / Acronym / Euphemism / Euphemism / Abbreviation / Euphemism / Euphemism / Euphemism / Euphemism / Euphemism,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_301,malnutrition,wanvoeding,ukungondleki,ukungondleki komzimba,kunomba / kungondleki,ukungadli ngefanelo / ukungondleki,phepelotlase,phepompe,phepompe,lukala / tshayapfushi,nsiko / nkhwaxu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_302,mastitis,mastitis,ukuvuvuka kwebele loncelisayo,ukukrala kwebele / ukudumba kwebele / imastayithisi,simila selibele,ukutjhiswa mkghatho,thurugathoba / thurugalebele / thurugotogwa,go ruruga ga letswele / thurugo ya letswele,boruruisi ba letswele,ḓamuḽizwela,mpfimbo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_303,masturbate,masturbeer,-shaya indlwabu,zanelise ngokudlala ngamalungu esini / zanelise ngokudlala ngamalungu angasese / zanelise ngokuphathaphatha amalungu esini / zanelise ngokuphathaphatha amalungu angasese / dlala ngamalungu esini / dlala ngamalungu angasese / phathaphatha amalungu esini / phathaphatha amalungu angasese,shaya indlwaphu / shokosha,-kitakita izitho zobulili / -gidisa,ithobalo / iphoraphoro-ithobala,go raloša ditho tša thobalano,-sekomola / tsohedisa / iqhanyedisa,u fara-fara vhudzimu ha munna kana ha tshisadzi / u ṱunga muraḓo wa vhudzekani,chokocha / nyanyula swirho swa rimbewu,,,,,,,,,,,,,,,,,Vulgar,,,,,
dsac_multilingual_hiv_and_aids_terminology_304,masturbation,masturbasie,ukushaya indlwabu,ukuzanelisa ngokudlala ngamalungu esini / ukuzanelisa ngokudlala ngamalungu angasese / ukudlala ngamalungu esini / ukuphathaphatha amalungu esini / ukuphathaphatha amalungu angasese,kushaya indlwaphu / kushokosha,ukuzikitakita izitho zobulili / ukugidisa,iphoraphoro-ithobalo,go raloša ditho tša thobalano,ho sekomola / ho itsohedisa / ho iqhanyedisa / ho itakadisa,phonyephonye / bonyeponye,nchokocho / nyanyulo wa swirho swa rimbewu,,,,,,,,,,,,,,,,,Vulgar,,,,,
dsac_multilingual_hiv_and_aids_terminology_305,medical care,mediese sorg,ukunakekelwa ngemishwanguzo / ukunakekelwa ngemithi,ukukhathalelwa kwempilo ngamachiza / ukunakekelwa kwempilo ngamachiza,kunakekelwa ngemitsi,itjhejo lokwelatjhwa / ukwelatjhwa,tlhokomelokalafi,tlhokomelo ya kalafo,kalafo,ndondolo ya mushonga,vutshunguri,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_306,membrane,membraan,ulwelwesi / untwentwesi / ungwengwezi,inwebu,lutfwetfwesi,ithwethwesi / imembreyini,lotha,letlalwana,lera,lukandakande,nkuva,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_307,meningitis,meningitis / breinvliesontsteking,ukuvuvuka kontwentwesi lobuchopho / imenenjayithisi,ukudumba kwenwebu yentloko / ukudumba kwenwebu yomnqonqo / imenenjayithisi,umhlatsingci / imenenjayithisi,imenenjayithisi,thurugatogwa ya boko,themo / thema,menenjaethisi,menenzhaithisi,meninjayitisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_308,menstruate,menstrueer,-yiba sesikhathini / -iba senyangeni,yiba sexesheni / yiba senyangeni / yiba sengceni,ba sesikhatsini / ba enyangeni / geza / ba emalangeni,-ba sesikhathini,-ya kgweding / bona kgwedi / tlhatswa,hlapa / bona kgwedi,-hlatswa / -hatlela / -ya kgweding / -bona dinako / -ya matsatsing / -ithaleha,u ṱamba / u vhona ṅwedzi / u vha maḓuvhani,ku va n’hwetini / ku va emasikwini / ku va nkarhini / hlamba,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_309,menstruation / menstrual period,menstruasie / maandstonde,ukuba sesikhathini / ukuba senyangeni / ukumensa,ukuba sexesheni / ukuba senyangeni / ukuhlamba / ukuya engceni,kuya esikhatsini / kuya enyangeni / kuya emalangeni / kugeza,umzombelezo wokuba sesikhathini / ukuba senyangeni,tlhatso / ponokgwedi,lehlapo / go bona kgwedi,lehatlelo / moithaleho / dinako tsa sesadi,u vha maḓuvhani / u ṱamba / u vhona ṅwedzi,ku vona n’hweti / ku vona masiku / ku vona nkarhi / ku hlamba,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_310,mental dysfunction,verstandelike disfunksie / geestesdisfunksie,ukuphithana / ukuphambana,ukuphazamiseka engqondweni,kulahlekelwa yingcondvo / kusangana,ubulwele bengqondo / ubulwele bomkhumbulo,botsenwa / bogafi / tatlhegelotlhaloganyo,bolwetši bja monagano / phokolo ya monagano,lefu la kelello / bohlanya / ho lahlehelwa ke kelello,u xelelwa nga ṱhalukanyo / u xelelwa nga muhumbulo / u xelelwa nga ngelekanyo,ku penga / ku vabya miehleketo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_311,mentor,mentor,umeluleki,umthantamisi,umeluleki / umbonisi,umyelelisi / umbonisi,mofatlhosi / motataisi,mohlahli / mothuši / moeletši,motataisi,mueletshedzi / mukhuthadzi,mutsundzuxi,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_312,mentor,mentor / menteer,-luleka,thantamisa,eluleka / bonisa,-yelelisa / -bonisa,tataisa,hlahla / thuša / eletša,-tataisa,-eletshedza / -khuthadza,tsundzuxa,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_313,mentoring,mentorskap / mentering,ukweluleka,ukuthantamisa,kweluleka / kubonisa,ukuyelelisa / ukubonisa,tataiso,mokgwatlhahlo / mokgwathušo / mokgwakeletši,ho tataisa / tataiso,vhueletshedzi / vhukhuthadzi,ku pfuna / ku ntsundzuxa / ku komba ndlela,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_314,micronutrient,mikrovoedingstof,isikhuthazimzimba,isakhamzimba,sikhutsatamtimba / sakhamtimba lesincane,isakhamzimba,kotlannye,diagammele tšeo di tšwelelago ka bonnyane,seahammele,pfushi,xidyiwa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_315,milk powder,melkpoeier,ubisi oluyimpuphu,ubisi olungumgubo,imphuphu yelubisi,ibisi lepuphu,mašwi a lorole,maswi a lerole,lebese la phofo,mafhiluvhanda,masi ya mapa,see also baby milk powder,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_316,mineral,mineraal,isakhamzimba esisasawoti / umsoco osasawoti,iminerali,iminerali / bosawoti,isakhakudla / iminerali,minerale,menerale,minirale,minerale,minirali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_317,miscarriage,miskraam,ukuphuphuma kwesisu / ukuchitheka kwesisu / ukuphuluza,ukuphuncuka kwesisu / ukuphuma kwesisu,kuphunyelwa sisu / kuhushukelwa sisu / konakalelwa / kuphunta,ukubuya endleleni / ukonakalelwa,phetelo / tshenyegelo,go goma tseleng / go senyega ga mpa / go boa tseleng,ho senyehelwa / ho pepela fatshe,u tshinyalelwa / u huma nḓila / ṋowa yo litshedza,ku onhakeriwa hi khwiri / ku humeriwa hi khwiri,see also abortion,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_318,misconception,wanopvatting,ukungaqondisisi,ukungaqondi kakuhle / ululo olugwenxa,kutsatsa kabi,ukungazwisisi,kgopolokgopo / kakanyophosagalo,kgopolo yeo e fošagetšego,mohopolo o fosahetseng,u dzhia zwithu nga nḓila i si yone / u humbulela hu si hone,miehleketo yo hoxeka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_319,monitor,monitor / moniteer,-qapha,beka iliso,elusa / caphela / gadza / beka liso,-gada / -lusa / -beka ilihlo,disa / baya leitlho,bea leihlo / hlapetša,disa / beha leihlo,u lavhelesa,veka tihlo,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_320,mosquito,muskiet,umiyane / umndozolwane,ingcongconi,imbuzulwane / umndozolwane,unompopoloza,montsane / monang,monang,monwang,lunyunyu,nsuna,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_321,mother-to-child transmission / MTCT / vertical transmission,moeder-kind-oordrag / ma-kind-oordrag / vertikale oordrag,ukudluliseleka kwegciwane kusuka kumama kuya enganeni,usuleleko olusuka kumama luye emntwaneni,kwedluliseka kwesandvulelangculazi kumntfwana ngunina,ukudlulisela kukamma ubulwele emntwaneni,phetetsongwaneng,phetetšo go ngwana ka mma,tshwaetso ya mme leseeng,phiriso ya vhulwadze ha HIV kha ṅwana nga mme / PHIHIṄWA,ntluleto wa n’wana hi manana,Abbreviation,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_322,mucous membrane,slymvlies,ulwebu / untwentwesi olusemlonyeni nasemakhaleni,inwebu yomfinya / inwebu yomkhunya,lutfwetfwesi lolusamafinyila,ithwethwesi lamathimila,lothabongola,letlalwanamina / letlalwanamila / lerere,lera le boreledi,lukandaḓi / lukandakandane,nkuva wa marhimila,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_323,multi-drug resistance,multimiddel-weerstandigheid,ukungazweli emthini / ukungazweli kumshanguzo,isifo esingeva machiza / isifo esoyisa amachiza,kugwanya emitsini leminyeti / kungaveli emitsini letinhlobohlobo,isifo esingalaphekiko,tshitamelemontsi,seemo sa go retelela diokobatši,ho se sebetse ha meriana mmeleng,vhutilamushonga / thilamushonga,vusihalari bya swa vutshunguri,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_324,multiple-drug-resistant tuberculosis / MDR-TB / multi-drug resistant TB,multimiddel-weerstandige tuberkulose / MDR-TB,ufuba olungezweli emithini / ufuba olungezweli kumshanguzo,isifo sephepha esinganyangekiyo / ithibhi enganyangekiyo / isifo sephepha esingeva machiza / ithibhi engeva machiza / isifo sephepha esoyisa amachiza / ithibhi eyoyisa amachiza,sifo sesifuba lesingavelimitsi letinhlobohlobo,isifuba esingalaphekiko,MDR-TB / thiibi ya tshitamelemontsi,TB ya go palela diokobatši / bolwetši bja go palela diokobatši,lefuba le sa phekolweng ke meriana e fapafapaneng,lufhihalutilamushonga / lufhihathilamushonga,rifuva ro sihalala swa vutshunguri,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_325,mutually faithful relationship,wedersyds getroue verhouding / wedersyds troue verhouding,ukuthandana ngokwethembana,ubudlelane obuthembekileyo macala,kutsandzana lokunekwetsembana bubili,ukuthembeka ngokufanako ethandweni,kamanoikanyego / thatanoikanyego,go ratana ka botshepegi,kamano ya ho tshepana leratong,u fulufhedzana lufunoni,vuxaka byo tshembana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_326,myth,mite,insumansumane / inganekwane / inkoleloze / insambatheka,intsomi,insimi / inganekwane,inolwani,kinane,kgopolo ye e fošagetšego ka ga selo,tumelakgwela / tumelo e fosahetseng,lungano / vhutendatenda,xikholwakholwana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_327,neck,nek,intamo / umqala,intamo,intsamo,intamo,molala / thamo,molala,molala,mutsinga,nhamu,see also swollen gland,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_328,needle-stick injury,naaldprikbesering,ukujoveka ngephutha / ukulinyazwa ngumjovo ngephutha,ukuhlatywa yinaliti yokutofa ngengozi,kulinyatwa yinyalitsi / kuhlatjwa yinyalitsi,ukuhlatjwa yinalidi / ukulinyazwa yinalidi,kgobalotlhabo ka lomao,kgobalo ka tšhwaana,kotsi ya ho itlhaba ka nale,khombo ya u ḓiṱhavha nga ṋeleṱe,ku vavisiwa hi nayiti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_329,negative attitude,negatiewe houding / negatiewe gesindheid,ukulahla ithemba / ukuphelelwa ithemba,isimo sengqondo sokuphelelwa lithemba / isimo sengqondo sokulahla ithemba / ukuphelelwa lithemba / ukulahla ithemba,simomoya lesingatsembisi,umoya wokungazwisisani / umoya wokungakhambisani,maikutloitlhobogo,maikutlo a mabe,maikutlo a hlokang tshepo,tshayafulufhelo,vonelo ro hambuka / matitwelo yo hambuka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_330,negative result,negatiewe uitslag,umphumela wokungabi negciwane,isiphumo sokungabi nantsholongwane,umphumela lophikako / umphumela lophikisako,umphumela otjengisa ukungabi nengogwana,dipholotatolo,poelo ya go laetša go hloka phetetšo,sephetho se bontshang ho hloka tshwaetso,mvelelombuya,mbuyelo wo kala vuvabyi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_331,neonate / newborn baby / newborn,pasgebore baba / pasgeborene,usana,imveku / imfambilini,luswane,isana elibovana,mfikwana / leseanyana,lesea,lesea,lukhanḓwa / lutshetshe / lushie,ricece,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_332,nervous system,senuweestelsel / senustelsel,inxanxathela yemizwa / uhlelo lwemizwa emzimbeni,isixokelelwano semithambo yoluvo,umgudvu wemiva,irherho lemizwa,thulaganyomethapo,tsela ya megalatšhika,mothapokutlo,sisiṱeme ya vhuṱaledzi,nkatsaminsiha,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_333,neurological syndrome,neurologiese sindroom / neurologiese siektebeeld,izinkomba zokungasebenzi kwemizwa,umqondiso wokungasebenzi kwemithambo yoluvo / ukuphazamiseka engqondweni,tinkhombakusangana / tinkhomba tekungasebenti kahle kwemiva,amatshwayo wokungasebenzi kwemizwa,segopalwetse sa methapo,dika tša go se šome gabotse ga megalatšhika,matshwao a bontshang bohloko ba methapokutlo / matshwao a bontshang lefu la methapokutlo,vhukatelwa ha tsumbadwadze dza vhuṱaledzi,mavabyi ya misiha ya nhloko,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_334,nevirapine,nevirapien,umshwanguzo wesandulelangculazi i-nevirapine / i-nevirapine,ineviraphini,ineviraphini / likhambi lekuvimbela sandvulelangculazi,inevaraphini,neferaphini,nebiraphini,nevirapine,nevirapine / neviraphini,nevhiraphini,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_335,night sweat,nagsweet,ukujuluka kakhulu ebusuku,ukubila ebusuku,kujuluka ebusuku,ukujuluka ebusuku / ukufoma ebusuku / ukungurumela ebusuku,phufulobosigo,go fufulelwa kudu bošego,ho fufulelwa bosiu,u bva biko vhusiku / biko ḽa vhusiku,ku dzuka nyuku na vusiku,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_336,non-infectious patient,niebesmetlike pasiënt / nieaansteeklike pasiënt,isiguli esingenagciwane elithathelanayo,isigulane esinesifo esingosuleliyo,sigulane lesingatselelani sifo,isiguli esingathelelani ngobulwele,molwetse-tlhokatshwaetso,molwetši wa bolwetši bja go se fetele,mokudi ya sa tshwaetseng,mulwadze a sa fhirisiho lufhia,muvabyi wo kala ntluleto,see infectious patient,TB,,TB,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_337,nurse,verpleegkundige / verpleegster / verpleër,umhlengikazi / umhlengi / unesi,umongikazi / unesi,umhlengikati / linesi,umhlengi / inesi,mooki,mooki,mooki / nese,muongi / nese,muongori / nese,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_338,nurse,verpleeg / versorg,-hlenga / -nakekela / -nesa,yonga,nesa / hlenga,-tlhogomela / -tjheja / -hlenga,oka,oka,-oka / -nesa,u onga / u nesa,ongola,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_339,nursing care,verpleging / versorging / verpleegsorg,ukunakekela ogulayo,ukonga isigulane,kunakekela ngekuhlenga,itjhejo leenguli / ukuhlengwa kwesiguli,Kôkô / kalafo,go oka,ho oka / ho nesa,u onga / u nesa,nhlayiso wa vuongori,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_340,nutrition,voeding,ukudla okunomsoco,isondlo,kudla kudla lokunemsoco,ukudla ukudla okunezakhamzimba / ukugoma ukudla okunezakhamzimba,phepo / kotlô,phepo ye botse / phepo ya maleba,phepo,mufusho / pfusho,mphamelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_341,nutritional support,voedingsteun / voedingsbystand,ukondliwa ngokudla okunomsoco,ukubonelela ngokutya okunesondlo,kondliwa ngekudla lokunemsoco,isekelo ngokwabiwa kokudla,tshegetsophepo / tshegetsokotlô,thekgo ya phepo,tshehetso ya phepo,thikhedzo ya mufusho / thikhedzo ya pfusho,nseketelo wa mphamelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_342,occupational exposure,beroepsblootstelling,ukuba sengcupheni yokuthola isifo ngokomsebenzi,ukuba sesichengeni sosuleleko emsebenzini,kuba sengcupheni yekusuleleka emsebentini / kube sengotini yekusuleleka emsebentini,ukuba sebujameni obungakavikeleki emalweleni athathelwanako ngokomsebenzi,tshwaetsegotirong,phetetšano mošomong,maemo a ka o tlisetsang kotsi mosebetsing / maemo a ka o tlisetsang tshwaetso mosebetsing,u vha kha khombo nga ṅwambo wa mushumo,mpaluxo hi ntirho,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_343,oesophageal thrush / esophageal thrush / oesophageal candidiasis,slukdermsproei / esofagussproei,inkwethu yomphimbo,amaqhakuv ombizo / amaqhakuv ommizo / amaqhakuv omphimbo,lulwebu lwemphimbo / lishashati,amalovula womrholo / amalovula womphimbo wokudla,diso tsa mometso / tata ya mometso,dišo tša mogolo,lekgopho le lesweu mmetsong / mmetso o mosweu,thyrashi ya gulokulo,vurhukurha bya nkolo,United States,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_344,oesophagus / esophagus,slukderm / esofagus,umphimbo,umbizo / ummizo / umphimbo,umphimbo,umrholo / umphimbo wokudla,mometso,mometšo,mmetso,gulokulo,nkolo wo minta,United States,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_345,openly gay,openlik gay / openlik homoseksueel,ungqingili ongazifihli / inkonkoni engazifihli,ukuthandana kwabantu abasini sinye ngokuphandle / ukuthandana kwabantu abasini sinye ngokungafihlisiyo / ukuthandana kwabantu abasini sinye elubala,butabani lobusobala,isitabana esiduna esingazifihliko / igeyi elizikhakhazisako,ipepentshobotanyola,monna wa go se fihle kgahlego ya thobalano le banna ba bong bja gagwe,setabane se totobetseng / setabane se ipepesang / setabane se sa ipateng,mutamambeungae a sa dzumbami,wanuna wo rhandza rimbewufanana handle ko swi tumbeta,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_hiv_and_aids_terminology_346,opportunistic infection / OI,opportunistiese infeksie,ukungenwa ukugula kalula,usuleleko oluvela ngokuhla kwamajoni omzimba,lufu lolungena kungaketeleleki / sifomatfuba,ubulwele obubhudungelanako,tshwaetso e e bonolo / tshwaetsokhukhuntswane,phetetšotsatsela,tshwaetso ya mokenella / tshwaetso e nanyetsang,vhulwadze ha ndelelo / VHUNDE,ntlulelo wo olova,Abbreviation,,,,,,,,,,,,,,,,,,,,,
