id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_multilingual_human_social_economic_and_management_sciences_terminology_256,import credit,invoerkrediet,isikweletu sokuthengwe kwelinye izwe,i-akhawuntii yomthengi kwamanye amazwe,sikweleti sekungenisa imphahla eveni,isikolodo sokungenisa ngekhaya / isikwelede sokungenisa ngenarheni yekhenu / isikwelede sokungenisa ngelizweni lekhenu,sekolotothomeloteng,mokitlana wa direkwantle / sekoloto sa ditšwantle,mokitlane wa ho reka ka ntle / krediti ya ho reka ka ntle,thendela tshikolodo tsha u ṱunḓa,xikweleti xo tundza,noun,,noun,,noun,,noun,,noun,,noun / noun / noun,,noun,,noun / noun,,noun / noun,,noun,,noun,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_257,imports,invoer / invoere,izimpahla ezingeniswe ezweni,impahla ethengwa ngaphandle / impahla ethengwa kwamanye amazwe,tingeniswa eveni / imphahla lengenako,ipahla engeniswa ngekhaya / ipahla engeniswa ngenarheni yekhenu / ipahla engeniswa ngelizweni lekhenu,diromelwateng,ditšwantle / direkwantle,ditswakantle,zwiṱunḓwa,switundziwa,noun,,noun / noun,,noun,,noun / noun,,noun / noun,,noun / noun / noun,,noun,,noun / noun,,noun,,noun,,noun,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_258,import tax,invoerbelasting,intela yokungeniswe ezweni,irhafu yokuthenga ngaphandle / irhafu yokuthenga kwamanye amazwe,intsela yetingeniswa eveni / intsela yemphahla lengenako,umthelo wepahla engeniswa ngekhaya / umthelo wepahla engeniswa ngenarheni yekhenu / umthelo wepahla engeniswa ngelizweni lekhenu,lekgethothomeloteng,motšhelo wa ditšwantle,lekgetho la ditswakantle / kgafa ya ditswakantle,muthelo wa zwiṱunḓwa,xibalo xa switundziwa,noun,,noun,,noun,,noun / noun,,noun / noun,,noun / noun / noun,,noun,,noun,,noun / noun,,noun,,noun,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_259,incentive,aansporing,isikhuthazi,isikhuthazi,sikhutsatomali,isikhuthazo / ihlohlomezelo,tuelothotloetso,putseletšo,moputso wa kgothatso,tshiṱuṱuwedzi,xikhutazo,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_260,income,inkomste,ingeniso,ingeniso,liholo / umholo / imalingena,ingeniso,letseno,letseno / mogolo,lekeno / moputso,mbuelo,malinghena,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_261,income disparity / wage gap,inkomsteverskil / loonverskil,ukungalingani kwengeniso,ukungalingani kwemivuzo / ukungafani kwemivuzo,kungalingani kwemalingena / kungalingani kwemholo,ukutjhiyana ngomrholo / ukutjhiyana ngengeniso,pharologanotseno,go se lekalekane ga mogolo / go se lekalekane ga moputso,ho se lekane ha lekeno / ho se lekane ha meputso,mbuelo tshayandingano,malinghenankandzingano,noun / noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_262,income statement,inkomstestaat,isitatimende sengeniso nezindleko,ingxelo yeziphumo zengeniso,sitatimende semalingena,isitatimende sengeniso neendleko,tshupatseno,setatamente sa letseno,seteitemente sa lekeno le ditshenyehelo,tshitatamennde tsha mbuelo,xitatimende xa malinghena,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_263,income tax,inkomstebelasting,intela yengeniso,irhafu yengeniso,intsela yemalingena,intela yengeniso,lekgethotseno,motšhelo wa letseno,lekgetho la lekeno / kgafa ya lekeno,muthelo wa mbuelo,xibalo xa malinghena,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_264,indirect tax,indirekte belasting,intela ongayikhokhi ngqo,irhafu-ntengo,intsela lengakacondzi / intselansombo / umtselonsombo,umthelo ongakanqophi,lekgethotlhokatlhamalalo,motšhelo wo o sa tšwego go letseno / lekgetho leo le sa tšwego go letseno,lekgetho le sa tobang / kgafa e sa tobang,muthelo u songo lumbamaho / muthelo u songo livhaho,xibalonkankongomo,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_265,industrialisation,industrialisering / industrialisasie,ingqalazimboni,ukwandiswa kwemizi-mveliso,kwandzisa timboni / kwengeta timboni,ukwenza amabubulo amanengi / ukwakha amabubulo amanengi,tlhabololodirelo,tlhabollo ya diintaseteri / tlhomo ya di intaseteri,theho ya diindastri / ntshetsopele ya diindastri,vhubveledzanḓowetshumo,vutumbuluxavumaki,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_266,industrialised country,geïndustrialiseerde land,izwe elithuthukile ngokwezimboni,ilizwe eliphuhla ngemizi-mveliso,live lelitfutfukile,inarha ethuthukileko / ilizwe elinamabubulo amanengi,nagamadirelo,naga yeo e hlabologilego,naha e tswetseng pele,shango ḽi shumisesaho mitshini,tiko ra vumakelo,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_267,industrial sector,nywerheidsektor,umkhakha wezimboni,icandelo lemizi-mveliso,umkhakha wetimboni,ikoro yamabubulo,lephatadirelo,lekala la diintaseteri,lekala la diindastri,khethekanyo ya nḓowetshumo / khethekanyo ya vhumagi / khethekanyo ya vhubveledzi,xiyenge xa swa vumaki / sekitara ya swa vumaki,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_268,industry,nywerheid / bedryf,imboni / umsebenzi wokwenza impahla,ushishino,imboni,ibubulo / i-indastri,bodirelo / indaseteri,diintaseteri,indastri,nḓowetshumo / vhumagi / vhubveledzi,vumaki,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_269,inflation,inflasie,ukukhuphuka kwamandla emali,unyuko-maxabiso,kukhula kwentsela / kwehla kwemandla emali,itjhugulukontengo,koketsegotlhotlhwa / infleišene,inifoleišene,infleishene,inflesheni,ntlakuko wa mixavo / inifulexini,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_270,informal economy,informele ekonomie,ukuhweba okungahlelekile,uqoqosho olungekho sikweni / uqoqosho olungamiselwanga,umnotfo longenamigomo / umnotfo longakahleleki,umnotho ongakahleleki / umnotho ongalawulwako,ikonomitlhokatlhomamo,ikonomi yeo e se go ya semmušo / ikonomi yeo e sa lefego motšhelo,moruo o itaolang,ikonomi i si mulayoni,ikhonominkamafundza / ikhonominkaximfumo,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_271,informal sector,informele sektor,umkhakhakuhweba ongahlelekile,icandelo elingekho sikweni / icandelo elingamiselwanga,umkhakha longakahleleki / umkhakha longenamigomo,ikoro engakahleleki / ikoro engalawulwako,lephatatlhokatlhomamo,lekala leo le sego la semmušo / lefapha leo le sa lefego motšhelo,lekala le itaolang,khethekanyo i si mulayoni,xiyengenkamafundza / xiyengenkaximfumo / sekitarankamafundza / sekitarankaximfumo,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_272,informal trade,informele handel,uhwebo olungahlelekile,urhwebo olungekho sikweni / urhwebo olungamiselwanga,luhwebo lolungakahleleki / kuhwebelana lokungenamigomo / kuhwebelana lokungakahleleki,irhwebo elingakahleleki / irhwebo elingalawulwako,kgwebisanotlhokatlhomamo,kgwebo yeo e sego ya semmušo,kgwebisano e itaolang,vhuvhambadzi vhu si mulayoni / mbambadzo i si mulayoni,ku xavisa ko kamafundza / ku xavisa ko kaximfumo,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_273,insolvent,insolvent / bankrot,ocwile ezikweletini,-ngenakuhlawula matyala,-wile / -ncwilile / -shonile,-tjhonileko / -wileko,-humanegile / -tshonne,-tshonnego / -phuhlamego,-weleng / -tjhonneng,-waho,-tsandzeka ku hakela,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_274,intangible asset,ontasbare bate,ingcebo engaphatheki,iimpahla ezingaphathekiyo / iimpahla ezingabambekiyo,imphahlasimo / imphahla lengatsintseki / imphahla lengabonakali / imphahla lengaphatseki,ipahla engathintekiko / ipahla engaphathekiko,thototlhokatshwarego / thotokakangwa,thoto yeo e sa kgwathegego,thepa e sa tshwareheng,thundu tshayapfareo / ndaka tshayapfarea,nhundzuxianakanyiwa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_275,interest,rente,inzalo,inzala,intalo / imbuyiselo / inzuzo,amakonyana / imalinzalo,morokotso / dinamane / tsalo,tswala / leshokotšo,tswala,nyingapfuma / nzwalelo,ntswalo,,money,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_276,interest rate,rentekoers,izingasilinganiso lenzalo,izinga lenzala,silinganisontalo / silinganisonzuzo,isilinganiso semalinzalo / ubungako bemalinzalo,kelotsadiso / kelorokotso,kelo ya tswala / kelo ya leshokotšo,sekgahla sa tswala,tshikalo tsha nzwalelo / tshikala nyingapfuma / tshikala nzwalelo,mpimo wa ntswalo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_277,intermediate product,tussenproduk,umkhiqizo ongakaphothulwa,imveliso evelisa enye,siphelelisimkhicito / umkhicito lokhicita lomunye,ipahla ekhiqizako,kungogare,setšweletšwa se se šomišwago go tšweletša tše dingwe,sehlahiswa se hlahisang tse ding,tshibveledzwa tsha u bveledza zwiṅwe,ximakiwandlandlamuxo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_278,international trade,internasionale handel,ukuhwebelana kwamazwe ngamazwe,urhwebelwano lwamazwe,luhwebo lwemave ngemave / kuhwebelana kwemave emhlaba,ukurhwebelana kwamazwe ngamazwe,kgwebisanoboditšhaba,kgwebo ya boditšhabatšhaba,kgwebisano ya matjhaba / kgwebisano ya dinaha,thengiselano ya dzitshaka / mbambadzelano ya dzitshaka,nxaviselano wa matiko,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_279,internet banking,internetbankdienste / e-bankdienste / elektroniese bankdienste / internetbanksake / aanlyn bankdienste,ukubhenka ngezobuchwepheshe,ukubhankisha nge-inthanethi,kubhanga nge-inthanethi,ukubhanga ngethungelelwanohlanganiso / ukubhanga nge-inthanethi,polokokgokaganyoboditšhaba / polokointhanete,go panka ka inthanete,ho banka ka inthanete,u bannga nga inthanethe,ku banga hi inthanete,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_280,investment,belegging,utshalomali,utyalo-mali,lutjalomali / kusisa / lusisomali / emasiso,isisomali / isisopahla,peeletso / tsadiso,peeletšo,letsete,vhubindudzi / mubindudzo,vuvekisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_281,invisible trade,onsigbare handel,ukuhwebelana okungabonakali,urhwebelwano ngezinto ezingaphathekiyo / urhwebelwano ngezinto ezingabambekiyo / urhwebelwano ngezinto ezingabonakaliyo,kuhwebelana ngalokungaphatseki / luhwebo ngalokungaphatseki / luhwebo ngalokungabonakali,irhwebo elingabonakaliko / irhwebo elingaphathekiko,kgwebisanotlhokatshwarego,kgwebišano ye e sa bonagalego,kgwebisano ka thepa e sa tshwareheng,vhuvhambadzi ha zwi sa vhonali / thengiselano ya zwi sa vhonali,nxaviselano wa swianakanyiwa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_282,invoice,faktuur,invoysi,inkcazo-bango / i-invoyisi,lipheshana lalokutsengiwe / i-invoyisi,i-invoyisi,topotuelo,lenaneotefišo,invoese,tsumbathengo,xikombanxavo,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_283,job creation,werkskepping,ukudala amathuba emisebenzi,ukudala amathuba omsebenzi / ukudala amathuba engqesho,ludalomatfuba emsebenti / kwakha ematfuba emsebenti,ukwakhiwa kwemisebenzi / ukudalwa kwemisebenzi,tlholotiro,tlholo ya mešomo,tlhahiso ya mosebetsi,vhusikamishumo,vutumbuluxamitirho,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_284,joint stock company,gesamentlikeaandeelmaatskappy,inkampani enezabelo ezihlanganisiwe,inkampani yendibaniselwano,inkampani lenemphahla lenganyelwe,ikhampani yepahla ehlanganyelweko,setlamotshwaraganelo / setlamokopanelo / setlamosemphato,khamphani ya diphahlo tša mohlakanelwa,khamphani ya thepa e kopanetsweng,khamphani ya mikovheṱhanganyelwa,khamphani ya nhundzunhlanganelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_285,labour force,arbeidsmag,izisebenzi,abasebenzi / abaqeshwa,basebenti / tisebenti,iinsebenzi,badiri,bašomi,palo ya basebetsi,vhashumi,vatirhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_286,labour intensity,arbeidsintensiteit,ubungako bomsebenzi,umsebenzi omninzi,bumatima bemsebenti,umsebenzi owande ngezandla,tirotsenelelo,bontši bja mošomo,boima ba mosebetsi,vhukonḓi ha mushumo / tshumiso ya vhashumi,ntalo wa ntirhomavoko,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_287,labour law,arbeidswet,umthetho wezabasebenzi,umthetho wezabasebenzi,umtsetfo wetebasebenti,umthetho wezeensebenzi,molao wa badiri,molao wa bašomi,melao ya tshebetso,mulayo wa zwa mushumoni,nawu wa swa vatirhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_288,labour supply,arbeidsaanbod,ubukhona kwabasebenzi,ubukho babasebenzi,basebenti / kuba khona kwebasebenti / tisebenti,inani leensebenzi,tlamelobadiri,go ba gona ga bašomi,palo ya basebetsi,nḓisedzo ya vhashumi,vukona bya vatirhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_289,laundering,was / geldwassery,ukushushumbisa imali,ufihlo-mali eze ngondlela-mnyama,kukhwabanisa imali yemgunyathi / kukhwabanisa imali letfolwe ngebubi,ukuhlanzekisa imali yomgunyathi / ukusitheza umgunyathi,tlhatswamadi / bogwenegwene,phihlo ya mothopo wa tšhelete ya botsotsi / go hlatswa tšhelete,tlhwekiso ya tjhelete ya botsotsi,vhukwila ha zwa tshelede,ku seletela mikondzo ya mali ya manyala,,of money,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_290,levy,heffing,ilevi,umrhumo / ilevi,umtselotsite / intselatsite / ilevi,umthelo / ilevi,lekgethwana / tefiso,motšhelo / lekgetho,lekgetho / kgafa,muthelo,xibalo,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_291,liability,aanspreeklikheid,isikweletu,ityala / isikweliti,sikweleti,isikolodo / isikwelede,sekoloto,sekoloto / molato,sekoloto / molato,tshikolodo / khwalo,xikweleti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_292,light manufacturing industry / light industry,ligte nywerheid,imbonimkhiqizo emincane,ushishino lweemveliso ezilula / ushishino lweemveliso ezincinci,imbonimkhicito lomncane,ibubulo elikhiqiza okulula / i-indastri ekhiqiza okulula,bodirelopotlana,intaseteri ya tšweletšo tše bofefo,indastri ya tlhahiso ya thepa e bobebe,nḓowetshumo ya zwi leluwaho / vhubveledzi ha zwi leluwaho,vumaki bya swo vevuka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_293,limited resources,beperkte hulpbronne / beperkte hulpmiddele,imithombo enemikhawulo,imithombo eqingqekileyo / imithombo enqongopheleyo,imitfombolusito lengeneli / tinsita letingeneli,imithombo etlhayelako,metswedithusolekanyeditsweng,methopo yeo e lekaneditšwego / methopo yeo e hlaelelago,disebediswa tse haellang,zwishumiswa zwo elwaho,switirhisiwa leswi pimiweke,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_294,liquid asset,likiede bate,ingcebo ethengiseka kalula / okungathengiseka kalula,impahla ethengiseka lula / impahla ethengiseka ngokukhawuleza,imphahla letsengiseka malula / imphahla letsengiseka kalula,ipahla ethengiseka lula,thotothekisonolo,thoto yeo e rekišegago gabonolo,thepa e fetolehang,thunduthengisea,nhundzu yo hundzuluxeleka eka mali hi ku olova,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_295,liquidate,likwideer,ukuthengisa impahla,thengisa impahla,tsengisa imphahla,-thengisa ipahla,rekisa thoto,rekiša thoto,-fetolela thepa tjheleteng,rengisa ndaka,ku xavisa nhundzu,,to convert into cash,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_296,liquidate,likwideer,ukuvala ibhizinisi,ukulikhwideyitha,dla ibhizinisi,-vala ibhizinisi / -dla ibhizinisi / -thengisa ipahla,tswala kgwebo,tswalelwa le go rekišwa ga kgwebo,-ja kgwebo,rengiselwa ndaka,ku pfala bindzu,,business,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_297,liquid investment,likiede belegging,utshalomali olukhipheka ngokushesha,utyalo-mali olufikeleleka lula,lusisomali lolutsengiseka malula,isisomali elithengiseka lula,peeletsomadi,peeletšo yeo e hwetšagalago gabonolo,letsete le ka bang tjhelete,vhubindudzi tshaya mbofho,vuvekisi byo hundzuluxeleka eka mali hi ku olova,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_298,liquidity,likiditeit / likwiditeit,ukuthengiseka kalula,ukuthengiseka lula / ukuthengiseka ngokukhawuleza,kutsengiseka malula,ukuthengiseka lula / ukuthengeka,kgwebonolo,thekišegonolo / likhwidithi,kgonahalo ya ho rekiseha,u rengisea,ku xaviseka hi ku olova,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_299,living standard,lewenstandaard,izingampilo,umgangatho wokuphila / izinga lokuphila,lizingamphilo,izinga lokuphila,maemotshelo,maemo a go phela,maemo a bophelo,tshilinganyo tsha kutshilele,xiyimo xa mahanyelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_300,living wage,bestaansloon,umholo ongakuphilisa,umrholo ofanelekileyo / umrholo owanele izidingo,umholo lowenele tidzingonchanti,umrholo owaneleko,tefotshelo / tuelotshelo,moputso wo o lekanego / mogolo wa maswanedi,moputso o lekaneng,malamba o linganelaho,muholo wo hanyeka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_301,loan shark,woekeraar,umashonisa,umatshonisa,mashonisa / shayiloki / umebolekisimali,umatjhonisa,matšhonisa,matšhonisa,matjhonisa,matshonisa,machonisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_302,lot,lot,impahla yendalikuncintisana,okuthengiswa kwintengiso yotshitshiso / okutshitshiswa kwifandesi,imphahla yefandesi / imphahla lebhidelwako,intundu ethengiswako / okuthengiswa efandesini / okuthengiswa efandisini,thotothekiswa / sefantiswa,direkišwa fantising / llote,sefantiswa,thunduthengiswa ya fandisini / ndaka thengiswa ya fandisini,nhundzu ya fandisi,,auction,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_303,lump sum,enkelbedrag / lompsom,isizumbulu / isamba semali,isambuku semali,samba semali / sizumbulu,isamba semali / isizumbulu,madikompa / madintsi,moputsontši / tefontši,tjhelete e kgobokantsweng / bokgothokgotho,gwamafulu,hakelo yo tala hi nkarhi wun’we,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_304,macroeconomics,makro-ekonomie,igatsha lezomnotho elivulelekile,icandelo lezoqoqosho olubanzi,temnotfo jikelele,umnothopheleleko,lephataikonomikgolo,lekala la thutamananeokakaretšo a ikonomi / makheroikonomi,makroekhonomikse,ikonomi ya makhiro,ikhonomikikulu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_305,manual labour,handearbeid / handewerk,umsebenzi wezandla,umsebenzi wezandla,umsebenti wetandla,umsebenzi wezandla,tiroatla,mošomo wa diatla,mosebetsi wa matsoho,mushumo wa zwanḓa,ntirho wa mavoko,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_306,manufacture,vervaardig,ukukhiqiza,velisa,khicita,-enza / -khiqiza / -bumba,tlhagisa / bopa,tšweletša / manyufeketšhara,-hlahisa,bveledza,endla / maka,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_307,market,mark,imakethe,imarike / imakethi,imakethe,imakethe / imaraga,mmaraka,mmaketeng / mmarakeng,maraka,makete / maraga,makete,,place,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_308,market,mark,abathengi,abathengi,batsengi / emakhasitamende,abathengi,bareki,monyetla wa bareki,bareki,vharengi,vaxavi,,all potential buyers or users,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_309,market economy,markekonomie,umnotho wemakethe,uqoqosho lwemarike / uqoqosho lwemakethi / inkqubo yorhwebo olukhululekileyo,umnotfo wemakethe,irherho lemakethe etjhaphulukileko,ikonomimmaraka,ikonomi ya mmaraka / ikonomi ya mmakete,tsamaiso ya moruo wa maraka,ikonomi ya maraga / ikonomi ya makete,ikhonomi ya makete,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_310,market income,markinkomste,ingeniso lomuzi,ingeniso yemarike / ingeniso yemakethi,imalingena yemakethe,ingeniso yomkhaya,letsenommaraka,letseno la mmaraka,lekeno la maraka,mbuelo ya maraga / mbuelo ya makete,malinghena ya makete,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_311,marketing,bemarking,ukumaketha,intengiso,kuhweba / kutsengisa / kumaketha,ukumaketha,papatso,papatšo,ho maketa,vhuvhambadzi,ku xavisa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_312,market price,markprys,inani lentengo,ixabiso lentengiso,linanimakethe / intsengomakethe,intengo yemakethe,tlhotlhwammaraka,theko ya mmarakeng / theko ya mmaketeng,theko ya maraka,mutengo wa maragani / mutengo wa maketeni,nxavo wa le makete,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_313,market survey / market research,markopname / marknavorsing,isaveyi ngabasebenzisimkhiqizo,uphando ngentengiso / intlolo-zimvo ngentengiso / uvavanyo-zimvo ngentengiso,lucubungulomakethe,ihlolomakethe / irhubhululorhwebo / ihlelorhwebo,tshekatshekommaraka,diphatišišo tša mmaraka / dinyakišišo tša mmaraka,phuputso ya maraka,ṱhoḓisiso ya maraga / ṱhodisiso ya makete,mbalango wa makete,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_314,market value,markwaarde,inani lentengiso,ixabiso lentengiso,linani lentsengisomakethe,inani lemakethe,bolengmmaraka,boleng bja thekišo,boleng ba thekiso,mutengo wa maraga / mutengo wa makete,nxavo wa le makete,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_315,medium business / medium-sized business / medium enterprise,mediumgrootteonderneming,ibhizinisi elisakhula,ishishini elisakhulayo kwinqanaba eliphakathi,ibhizinisi lesakhula / ibhizinisi lesandlondlobala,ibhizinisi esakhulako,kgwebogareng,kgwebo yeo e golago / kgwebo ya magareng,kgwebo e holang,bindunyaluwi,bindzuxikarhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_316,menial labour,dienswerk,umsebenzi ongadingi ikhono,umsebenzi ongafuni qeqesho lusesikweni / umsebenzi ofuna uqeqesho olungephi,umsebenti longadzingi likhono,umsebenzi ongafundelwako,tironolo,mošomo wo o sa nyakego bokgoni,mosebetsi o eisehang,mushumozwawo,ntirho lowu nga laviki swikili,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_317,merchandise,handelsware,impahla yohwebo,impahla yokurhweba,sitoko / imphahla letsengiswako,ipahla ethengiswako,thotothekiso / serekiswa,diphahlokgwebišano,dintho / thepa,thunduthengiswa,nhundzu yo xavisiwa,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_318,merchant bank,aksepbank,ibhange lokuhweba,ibhanki yorhwebelwano lwehlabathi,libhangekuhweba,ibhanga yezerhwebo,bankakgwebisano,panka ya kgwebišano,banka ya dikadimo tsa kgwebo,bannga ya thengiso,bangi ya tikhamphani ta misava,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_319,micro business / micro-enterprise,mikro-onderneming,ibhizinisi elivalelekile,ishishini elincinci,ibhizinisincane,ibhizinisi encancani,kgwebonnye / kgwebopotlana,kgwebopotlana / kgwebonnyane,kgwebo e nnyane,bindu ḽiṱuku,bindzutsongo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_320,microeconomics,mikro-ekonomie,igatsha lezomnotho elivalelekile,icandelo loqoqosho olungekho banzi,temnotfo ngesigatjana / temnotfo ngendzawana,ingcenye encani yomnotho,lephatakgwebonnye,lekala la thutamananeonnyane a ikonomi / maekheroikonomi,maekroikhonomikse,ikonomindivhanywa,ikhonomikitsongo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_321,middleman,middelman,umxhumanisi,umnxibelelanisi / unozakuzaku,umtsengisi,umthintanisi,mogokanyi,mmaditsela / mokgokagantšhi,mohokahanyi,muvhambadzi,muhlanganisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_human_social_economic_and_management_sciences_terminology_322,migrant labour,trekarbeid,umsebenzi wabafuduki,umsebenzi wamagoduka,umsebenti webacuphi / umsebenti wemagayiza / umsebenti webantfu labachamuka ekudzeni,umsebenzi okhambisako / umsebenzi ofudusanako / umsebenzi othuthisanako,bodiritlhokasope / borobisi,mošomo wa bafaladi,mosebetsi wa hloma-o-hlomole,mushumo wa vhutendeleki / magaraba,ntirho wo rhurharhurha,,,,,,,,,,,,,,,,,,,,,,
