id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_multilingual_financial_terminology_135,financial record,finansiële rekord,irekhodi lezezimali,irekhodi yezemali,lirekhodi letetimali,irekhodi lezeemali,rekototlotlo,rekhothe ya tša matlotlo,rekoto ya tsa ditjhelete,rekhodo ya zwa masheleni,rhekhodo ya swa timali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_136,financial regulator,finansiële reguleerder,umlahli wezezimali,umqondisi-mthetho kwezemali,umlahulitimali,umlahlikambiso kezeemali,molaolatirisotlotlo,molaodi wa tša matlotlo,molaodi wa tsa ditjhelete,tshiimiswa tsha ndaulo ya zwa masheleni / mulanguli wa zwa masheleni,mulawuri wa swa timali / mulawulatimali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_137,financial risk,finansiële risiko,ingcuphe kwezezimali,umngcipheko kwezemali,lokungaba bungoti kutetimali,okungaba yingozi yokulahlekelwa ziimali,tshosetsotlotlo,kgonagalo ya tahlegelo ya matlotlo,kgonahalo ya kotsi ho tsa ditjhelete,khombo ya masheleni,nxungeto wa swa timali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_138,financial sector,finansiële sektor,umkhakha wezezimali,icandelo lezemali,umkhakha wetetimali,ikoro yezeemali,lephatatlotlo,lekala la tša matlotlo,lekala la tsa ditjhelete,sekithara ya zwa masheleni,xiyenge xa swa timali / sekitara ya swa timali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_139,financial security,finansiële sekuriteit,isiqiniseko sobuninimali,izabelo,sicinisekiso sebunikatitimali,isiqinisekiso sobunikazipahla,tshireletsegotlotlo,tšhireletšego go tša matlotlo / sekheyurithi go tša matlotlo,nnetefaletso tjheleteng,vhuḓiimisi ha zwa masheleni,nsirhelelo wa swa timali / nchumu lowu nga na nkoka wa mali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_140,financial service,finansiële diens,imisebenzi yezezimali,inkonzo yezemali / iingcebiso ngezemali,seluleko ngetetimali,isizo kezeemali,tirelotlotlo,tirelo ya tša matlotlo,tshebeletso ya tsa ditjhelete,tshumelo ya zwa masheleni,vukorhokeri bya swa timali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_141,financial services provider,verskaffer van finansiële dienste / finansiëlediensverskaffer / finansiëlediensteverskaffer,umhlinzeki wosizo lwezezimali,umniki-nkonzo zezimali,umeluleki ngetetimali / i-FSP,umenzelimisebenzi weemali,motlamelatirelotlotlo,moabaditirelo tša matlotlo,moabi wa ditshebeletso tsa ditjhelete,vhaṋetshedzi vha tshumelo dza zwa masheleni,muphakelavukorhokeri bya swa timali,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_142,financing,finansiering,ukuxhasa ngemali,ukuxhasa ngemali,kwesekela ngemali,ukusekela ngeemali,tuelelotlole,mokgwa wa go hwetša matlotlo / mokgwa wa go aba matlotlo,tshehetso ka tjhelete,ṋetshedzo ya masheleni,ku hakelela,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_143,fire and theft cover,brand-en-diefstaldekking,umshwalense wokushelwa nokwebelwa,i-inshorensi yokutshelwa nokubelwa,ikhava yekushelwa nekuntjontjelwa / ikhava yekushelwa nekwebelwa,ikhava yokwetjelwa nokutjhelwa,inšorense ya bogodu le tshumo,inišorentshe ya tšhireletšo go mollo le bohodu / inšorentshe ya tšhireletšo go mollo le bohodu,tshireletso ya ho tjhellwa le ho utswetswa,ndindakhombo ya vhuvhava na mulilo,ndzindzakhombo wo tshweriwa no yiveriwa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_144,fixed-deposit account,vastedeposito-rekening / vastedepositorekening,i-akhawunti yokufaka imali isikhathi esinqunyiwe,i-akhawunti yokufaka imali esikelwe ixesha / i-akhawunti yokufaka imali ebekelwe ixesha,i-akhawunti yesikhatsi lesibekiwe,i-akhawundi yemali ebotjhiweko,akhaontepeeletsotlamilweng / tshupatlotlo / akhaontepeeletsotlhomamo / tshupatlotlopeeletsotlamilweng,akhaonte ya peeletšo ya go beelwa nako,akhaonte ya dipositi e tsitsitseng,akhaunthu ya u vhea lwo tiwaho / akhaunthu ya diposithi yo tiwaho,akhawunti yo veka ya nkarhi lowu pimiweke,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_145,fixed expense,vaste uitgawe,izindleko ezingaguquki,inkcitho eqingqiweyo / inkcitho engatshintshiyo,incitfo lengagucuki,iindleko ezingatjhugulukiko,tshenyegelotlhomamo,tshenyagalelo ya go se fetoge,tefello tse tsitsitseng,tshinyalelo yo tiwaho,swihakeleriwankancinco,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_146,fixed income,vaste inkomste,ingenisomali engaguquki,ingeniso eqingqiweyo / ingeniso engatshintshiyo,imalingena lengagucuki,ingeniso engatjhugulukiko,lotsenotlhomamo,letseno la go se fetoge,lekeno le tsitsitseng,mbuelo yo tiwaho,malinghenankancinco,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_147,fixed interest rate,vaste rentekoers,izinga elingaguquki lenzalo,izinga lenzala elingatshintshiyo / izinga lenzala elingaguqukiyo,silinganisontalo lesingagucuki,isilinganisonzalo esingatjhugulukiko,kelotsalotlhomameng,kelotswala ya go se fetoge,sekgahla sa tswala se tsitsitseng,phimo ya mbuelotiwa,mpimo wa ntswalonkancinco,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_148,fixed property / fixed asset,vaste eiendom / onroerende eiendom,impahla engaguquki,ipropati ezinzileyo / impahla ezinzileyo,imphahla lengasuki,ipahla enzinzileko,thototlhomameng / thototlhomamo,thoto ya go se rekišege ga bonolo,thepa e tsitsitseng,thundutshayatsudzuluso / thundutiwa,nhundzu ya nkarhi wo leha / rifuwo ra nkarhi wo leha,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_149,foreign exchange,buitelandse valuta,uhwebozimali lwamazwe / i-forex,utshintsho-mali yangaphandle / i-FX,imali yangaphandle / i-FX,imali yangaphandle / iforeksi / i-forex,ledintle / leditšhaba,tšhelete ya dinaga tša ka ntle / forekese,tjhelete ya matjhaba / forekse,thengiselannḓa / vhubindudzelannḓa,vucincanisi na matiko mambe,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_150,foreign investment,buitelandse belegging,utshalomali emazweni,utyalo-mali ngaphandle,kusisa ngaphandle,ukusisa ngaphandle,peeletsoboditšhaba,peeletšo ka dinageng tša ka ntle,letsete naheng disele,vhubindudzi ha nnḓa / vhubindudzelannḓa,vuvekisi ematikweni mambe,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_151,fraud,bedrog,ukukhwabanisa,ubuqhophololo / ubuqhetseba,umgunyathi,ubukhwabanisi,tsietso,boradia / bomenemene,boqhekanyetsi,vhufhura,vukanganyisi / vuxisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_152,friendly society / mutual society,onderlinge hulpvereniging,amadlelandawonye,umasingcwabane,inhlangano yabonhlosonye / umfelandzawonye,isosayidi yabanombono ofanako,mokgatlhokgwerano / mokhatlholoago,sosaete,mokgatlo wa thusano,sosaithi ya vhukonani,sosayiti ya vuxaka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_153,fund manager,fondsbestuurder,usikhwama / umlawulisikhwama,umlawuli wengxowa-mali,umlawulisikhwama / umphatsitimali,umlawulipahla,molaolatlole,molaodi wa sekhwama,molaodi wa letlole,mulangulamasheleni,mulawulankwama,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_154,funeral costs / funeral expenses / burial costs,begrafniskoste,izindleko zomngcwabo,iindleko zomngcwabo,tindleko temngcwabo,iindleko zomngcwabo,ditshenyegelophitlho,ditshenyagalelo tša poloko,ditjeo tsa lepato,tshinyalelo dza mbulungo,tihakelo ta nkosi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_155,funeral insurance / burial insurance,begrafnisversekering,umshwalense womngcwabo,umasingcwabane,umshwalensi wemngcwabo,itjhorensi yomngcwabo,inšorensephitlho / tshireletsophitlho / inšorensepoloko,inišorentshe ya poloko / inšorentshe ya poloko,inshorense ya lepato,ndindakhombo ya mbulungo,ndzindzakhombo wa nkosi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_156,garnishee order,skuldbeslagbevel,iganishi,iganishi / umyalelo wenkundla wotsalo-mali,iganishi,iganitjhi,taelokgapelo,taelo ya kaniši,taelo ya ganishi,ndaela ya ganishi,xileriso xa khoto xo teka mali emuholweni / xileriso xo ganixa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_157,government pension,staatspensioen,impesheni kahulumeni,umhlala-phantsi wabasebenzi bakarhulumente,impesheni yahulumende / umhlalaphasi,umhlalaphasi karhulumende / ipentjheni karhulumende,lesusa / phenšenepuso,phentšhene ya mmušo,peshene ya mmuso / bojanala ba mmuso,phensheni ya muvhuso,phenxeni ya mfumo,,GEPF,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_158,gratuity,gratifikasie,umbongo,igratyhuwithi,samba semhlalaphasi,isizumbulu sokuthokozwa,telesetso / karolosusa / tshuisokompa / pelesetso / tshuiso,karolo ya phentšhene,kratjhuithi,giradzhuwithi,mali ya xikhenso,,pension,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_159,gross,bruto,isambangqangi,ingeniso iyonke,imalingena lengakancutfwa,ingeniso engakanghwathwa / ingeniso epheleleko,palogotlhe,palomoka,lekeno lohle,muhologuṱe / guroso,malinghena hinkwayo,,total income,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_160,gross salary / gross pay,bruto salaris,umholosamba,umvuzo uwonke / umvuzo ongekatsalwa,umholo longakancutfwa / umholo lophelele / sambamholo,umrholo ongakanghwathwa / umrholo opheleleko,mogolootlhe / letsenogotlhe,palomoka ya mogolo / palomoka ya moputso,moputso pele ho kgulo,muhologuṱe,muholo hinkwawo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_161,group insurance,groepversekering / groepsversekering,umshwalense weqoqo,i-inshorensi yequmrhu,umshwalensi welicembu,itjhorensi yesiqhema / itjhorensi yesitlhopha,tshireletsotlhopha / inšorensetlhopha,inišorentshe ya sehlopha / inšorentshe ya sehlopha,inshorense ya sehlopha,ndindakhombo ya tshigwada,ndzindzakhombo wa ntlawa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_162,group scheme,groepskema,uhlelozikhwama,i-inshorensi yequmrhu,sikimu selicembu,isikimu sesiqhema / isikimu sesitlhopha,sekematlhopha,sekimo sa sehlopha,sekimi sa sehlopha,tshikimu tsha tshigwada,xikimi xa ntlawa,,policy,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_163,growth fund,groeifonds,isikhwama sotshalomali,ingxowa-mali yokhuliso-nkunzi,sikhwamankhulisomali,isikhwama esikhulako,letlolekgolo,sekhwama sa kgolo,letlole la kgolo,tshikwamanyaluwi,nkwamantlakuso,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_164,guarantee fund / investor protection fund,waarborgfonds,isikhwamamvikelo,ingxowa-mali yoqinisekiso,sikhwamamali sekucinisekisa,isikhwama sesimetjhe / isikhwama esigade okungavela,letlolenetefaletso,sekhwama sa tiišetšo / sekhwama sa tšhireletšo ya ba beeletši,letlole la nnetefaletso,tshikwamandindandozwo,nkwamantiyisiso,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_165,guarantor,waarborggewer,ummeleli / umqinisekisi,umqinisekisi / ummeli kwityala,ummeleli,ozibophelela ngokubhadala,monetefaletsatuelo,motišeletši / morwalelamaikarabelo,monetefaletsi,mukhwaṱhisedzi,mutiyisisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_166,healthcare costs,gesondheidsorgkoste,izindleko zezempilo,iindleko zonakekelo lwempilo,tindleko telunakekelomphilo / tindlekomphilo,iindleko zokuqalelelwa kwepilo / iindleko zokutjhejwa kwepilo,ditshenyegelotlhokomeloitekanelo,ditshenyagalelo ka tša maphelo,ditjeo tsa tlhokomelo ya bophelo,tshinyalelo dza ndondolamutakalo,tihakelo ta nhlayiso wa rihanyu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_167,hedge fund,skansfonds,utshalomali ngokubambisana,ingxowa yotyalo-mali ngokwengqikelelo,sikhwama semalilutsango,isisomali ngokuhlanganyela,letlolepeeletsomorokotsogolo,sekhwama sa peeletšo,letlole la matsete a kopanelo,tshikwama tsha thikhedzo,nkwamansirhelelo / nkwamambhiyelelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_168,homeowner’s insurance / home insurance,huiseienaarsversekering,umshwalense womnikazimuzi,i-inshorensi yendlu,umshwalensi welikhaya,itjhorensi yomkhaya,tshireletsomongntlo / inšorensemongntlo,inišorentshe ya motse / inšorentshe ya motse,inshorense ya ntlo,ndindakhombo ya nnḓu,ndzindzakhombo wa yindlu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_169,hospital plan / hospital insurance,hospitaalplan,umshwalense wokulaliswa esibhedlela,i-inshorensi yokulala esibhedlele,umshwalensi wekulala esibhedlela,itjhorensi yokulala esibhedlela,tshireletsotuelelakokelo / inšorensetuelelakokelo,inišorentshe ya ge o le bookelong / inšorentshe ya ge o le sepetlele,inshorense ya sepetlele,ndindakhombo ya u valelwa sibadela / ndindakhombo ya u valelwa vhuongeloni,ndzindzakhombo wa xibedhlele,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_170,household budget,huishoudelike begroting,isabelomali sekhaya,ulwabiwo-mali yekhaya / ibhajethi yekhaya,umcombelelotimali wasekhaya / Ibhajethi yasekhaya,ibhajedi yomkhaya,tekanyetsokaboditsalapa,tekanyetšo ya tša lapa / patšete ya tša lapa,thero ya tjhelete ya lelapa / bajete ya lelapa,mugaganyagwama wa muṱa,mpimanyeto wa ndyangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_171,household content insurance / household insurance,huisinhoudversekering,umshwalense wempahla yasekhaya,i-inshorensi yempahla yendlu,umshwalensi wemphahla yasendlini,itjhorensi yepahla yangekhaya,tshireletsaditsalapa / inšorenseditsalapa,inišorentshe ya tša ka lapeng / inšorentshe ya tša ka lapeng,inshorense ya thepa ya ntlo,ndindakhombo ya thundu dza muṱa,ndzindzakhombo wa nhundzu ya ndyangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_172,household expenditure,huishoudelike uitgawe,izindleko zekhaya,inkcitho yekhaya,incitfo yasekhaya / tindleko tasekhaya,iindleko zomkhaya,tshenyegeloditsalapa,ditshenyagalelo tša ka lapeng,ditjeo tsa lelapa,zwibviswa zwa muṱa,matirhiselo ya mali ya ndyangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_173,household income,huishoudelike inkomste,ingenisomali yekhaya,ingeniso yekhaya,imalingena yasekhaya,ingeniso yomkhaya,letsenolapeng,letseno la ka lapeng,lekeno la lelapa,mbuelo ya muṱa,malinghena ya ndyangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_174,housing allowance,behuisingstoelae,sibonelelo sendlu,inkxaso-mali yendlu / inkxaso-mali yendawo yokuhlala,sibonelelo sendlu,isibonelelo sendlu,madithusothekontlo,putseletšo ya go reka ntlo / alawentshe ya go reka ntlo,tshehetso tefellong ya ntlo,gavhelo ḽa nnḓu,malimpfuneto ya yindlu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_175,inclusion / covered by policy,insluiting,okuhlonyuliswayo,okubandakanyiweyo kwi-inshorensi,lokubhadalwa ngumshwalensi,okufakwa kutjhorensi,diakaretswa,tšeo di akareditšwego,kenyeletso,zwo katelwaho,swiangarheriwa / swikatsiwa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_176,in community of property / Republic of South Africa,binne gemeenskap van goed / binne gemeenskap van goedere,umshado ohlanganisa amafa,umtshato wendibaniselwano,umshado lohlanganisa emafa,umtjhadohlanganyela / umuzihlanganyela,tlhakanelothoto,tlhakanelo ya dithoto,-ka kopanelo ya thepa,"tshanga ndi tshau, tshau ndi tshanga",xaminaxawena,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_177,indemnitee,gevrywaarde / skadeloosgestelde,umhlangulwa,umkhuselwa,umncesitelwa / umliliswa,umliliswa / umbuyiselwa,morolwamaikarabelo / mosireletswa,mollišwa,motshedisuwa,muliliswa,muririsiwa / musirheleriwa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_178,indemnitor,vrywaarder / skadeloossteller,umhlanguli,umkhuseli,umncesiteli / umlilisi,umlilisi / umbuyiseli,morolamaikarabelo,moitlami,motshedisi,mulilisi,muririsi / musirheleri,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_179,indemnity,vrywaring / skadeloosstelling,isihlanguli,ukhuselo,sincesitelo / sililiso,isililiso / imbuyiselo,tholomaikarabelo,boitlamo bja go lliša,boitlamo ba ho tshedisa,ndiliso,ndziriso / nsirhelelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_180,indemnity insurance,vrywaringsversekering / skadeloosstellingversekering,umshwalense wokuzihlangula,i-inshorensi yokhuselo,umshwalensi wesincesitelo / umshwalensi wesililiso,itjhorensi yokulilisa,tshireletsotholomaikarabelo / inšorensetholomaikarabelo,inišoretshe ya boitlamo bja go lliša,inshorense ya matshediso,ndindakhombo ya ndiliso,ndzindzakhombo wa ndziriso / ndzindzakhombo wa nsirhelelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_181,independent trustee,onafhanklike trustee,umbhekeli ozimele,umthenjwa ozimeleyo,umphatsilusiso lotimele / umphatsi wethrasti lotimele,umphatheli ozijameleko,motlhokomedikemanosi,moswaredi yoo a ikemego / therasetii yeo e ikemego,motshwaredi ya ikemetseng,mufareli o ḓiimisaho,mulawulathirasiti wo tiyimela,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_182,inflation rate,inflasiekoers,izinga lamandla emali,izinga lokuguquguquka kwamaxabiso,lizinga lekugucugucuka kwentsengo / lizinga lekugucuka kwesimo semnotfo / lizinga lekwehla nekwenyuka kwemandla emali,isilinganiso setjhugulukontengo esiphikeleleko,kelophetogotlhotlhwa,kelo ya infleišene / reiti ya inifoleišene,sekgahla sa infleishene,phimo ya inflesheni / phimo ya tshanduko ya mitengo,mpimo wa inifulexini,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_183,initiation fee,aanvangsgeld,imali yokuqalisa,intlawulo yokuqala ityala,imali lemisiwe yekucala sikweleti,imbadalo yokusikimisa,tefisokgweriso,ditefišo tša go thoma mokitlana / ditifišo tša go thoma sekoloto,tefiso ya pulo ya mokitlane / tefiso ya pulo ya sekoloto,mbadelothangeli,hakelo yo sungula ntwanano,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_184,insolvency / see solvency,insolvensie,ukucwila ezikweletini,ukutshona,kuwa kwebhizinisi / kushona kwebhizinisi / kuncwila kwemuntfu / kuwa kwemuntfu / kuncwila kwebhizinisi,ukutjhona,khumanego / phutlhamo,go phuhlama / go wa,botjhoni,khundwandifho / u wa,ntsandzeko wo hakela,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_185,insurable interest,versekerbare belang,inzalo yomshwalense,okunoku-inshorwa,inshisakalo yaloku-inshoriwe,ukusetjenziswa kwethuba loku-intjhorekako,kgatlhegelotshireletso,kgahlego go tšeo di ka inišoriwago,mouno wa se inshorehang,dzangalelo ḽa ndindakhombo,swikatsiwa eka ndzindzakhombo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_186,insurance claim,versekeringseis,isicelonkokhelo somshwalense,ibango kwi-inshorensi,sibitinkhokhelo semshwalensi / sibito semshwalensi / ikleyimu yemshwalensi,itleyimu yetjhorensi,topotuelotshireletso / topotueloinšorense,tleleime ya inšorentshe,tleleimi ya inshorense,mbilo ya ndindakhombo,xikoxo xa ndzindzakhombo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_187,insurance company / insurer,versekeringsmaatskappy / versekeraar,inkampani yomshwalense,inkampani ye-inshorensi,inkampani yemshwalensi,ikhampani yetjhorensi,setlamotshireletso / setlamoinšorense,khamphani ya inšorentshe / khamphani ya inišorentshe,khamphani ya inshorense,khamphani ya ndindakhombo,khamphani ya ndzindzakhombo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_188,insurance cover / insurance coverage,versekeringsdekking,ikhava yomshwalense,ikhava ye-inshorensi,ikhava yemshwalensi,ikhava yetjhorensi,tshireletso / inšorense,pholisi ya inišorentshe,tshireletso ya inshorense,ndindakhombo,nsirhelelo wa ndzindzakhombo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_189,insurance premium / premium,versekeringspremie,inkokhelo yomshwalense / imali yomshwalense ekhokhwa nyangazonke,iprimiyam ye-inshorensi,imali yekukhokhela umshwalensi / sitolimende semshwalensi,imali ebhadalelwa itjhorensi / iphrimiyamu yetjhorensi,tuelotshireletso / primiamoinšorense / tueloinšorense / primiamotshireletso,phoremiamo ya inišorentshe / tefelo ya inišorentshe kgwedi ka kgwedi,primiyamo ya inshorense,mbadelo ya ndindakhombo / phiriamiamu ya ndindakhombo,hakelo ya nchayelo wa ndzindzakhombo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_190,insure,verseker,ukufaka kumshwalense,faka kwi-inshorensi / inshora,faka emshwalensini / inshora,-faka kutjhorensi / -intjhora,sireletsa / inšora,go inišora / go inšora,-inshora,lindakhombo,ku nghenisa eka ndzindzakhombo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_191,insured / insureds,versekerde,ovikelwe umshwalense,ofakwe kwi-inshorensi / o-inshoriweyo / oku-inshoriweyo,lofake emshwalensini / lo-inshoriwe,ofakwe kutjhorensi / o-intjhoriweko,mosireletswa / moinšorwa,inšorilwego,moinshorwa,mulindwa,mutsarisiwa eka ndzindzakhombo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_192,intangible asset / see tangible asset,ontasbare bate,impahla engaphatheki,iimpahla ezingaphathekiyo / iimpahla ezingabambekiyo,imphahlasimo / imphahla lengatsintseki / imphahla lengabonakali / imphahla lengaphatseki,ipahla engathintekiko / ipahla engaphathekiko,thototlhokatshwarego / thotokakangwa,thoto yeo e sa kgwathegego,thepa e sa tshwareheng,thundutshayapfareo / ndakatshayapfareo,nhundzuxianakanyiwa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_193,interest-free / interest-free credit,rentevry,okungenanzalo,-ngenanzala,-ngenantalo / -ngenanzuzo,-ngananzalo / -nganamakonyana,- tlhokamorokotso / - tlhokatsalo,-hlokago tswala,-hlokang tswala,-tshayambuelo,-nkantswalo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_194,intermediary,tussenganger,umxhumanisi,unozakuzaku,umchumanisikuhwebelana,umthintanisi kezokurhwebelana,motsereganyi,boeletši go tša matlotlo,moemedi,zhendedzi,mhlanganisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_195,intermediary service,tussengangersdiens,umsebenzi womxhumanisi,inkonzo yobunozakuzaku,umsebenti weluchumanisokuhwebelana / lusito lweluchumanisokuhwebelana,umsebenzi womthintanisi kezokurhwebelana / isizo lomthintanisi kezokurhwebelana,tirelotsereganyo / tirelopuelelo,tirelo ya tša boeletši go tša matlotlo,tshebeletso ya boemedi,tshumelo ya zhendedzi,vukorhokeri byo hlanganisa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_196,intestate / see testate,intestaat,okungenamyalelo,-ngayolelanga,-ngenancwadzi yelifa / -ngenawili,-nganancwadi yelifa,-tlhokakaboboswa / -senangkaboboswa / -senangwili,-a se nago wili / -a hlokago wili,-hlokang wili,-tshayawiḽi,-nkapapilandzhaka / -nkawili,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_197,intestate succession,intestate erfopvolging,ifa elabiwa kungenamyalelo,ukwabiwa kwelifa longayolelanga,kwabiwa kwelifa lalongenancwadzi yelifa / kwabiwa kwelifa lalongenawili,ukwabiwa kwepahla yonganancwadi yelifa,kabotlhokakaboboswa / kabotlhokawili,kabo ya dithoto tša mohu yoo a se nago le wili,kabo ya mafa ntle le wili,vhukovhathundu tshayawiḽi / vhukovhandaka tshayawiḽi,avo wa nhundzu nkapapilandzhaka / avo wa nhundzu nkawili / avo wa rifuwo nkapapilandzhaka / avo wa rifuwo nkawili,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_198,investment broker,beleggingsmakelaar,umxhumanisikuhweba wotshalomali,unozakuzaku kutyalo-mali / ibhrowukha kutyalo-mali,umchumanisikuhwebelana welusiso,umsebenzeli kezokurhweba ngesisomali,mmeeletsi,poroukha ya dipeeletšo / poroukhara wa dipeeletšo,broukara ya letsete,zhendedzi ḽa vhubindudzi,muhlanganyetanxaviselano wa swa vuvekisi / muburokara wa swa vuvekisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_199,investment fund,beleggingsfonds,isikhwama sotshalomali,ingxowa-mali yotyalo-mali,sikhwamalusiso / sikhwama selusiso,isikhwama sesisomali,letlolepeeletso,sekhwama sa dipeeletšo,letlole la letsete,tshikwama tsha vhubindudzi,nkwamavuvekisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_200,investment manager,beleggingsbestuurder,umlawuli wotshalomali,umlawuli wotyalo-mali,umphatsilusiso / umlahulilusiso,umphathi wesisomali,molaolapeeletso,molaodi wa dipeeletšo,molaodi wa letsete,mulangavhubindudzi,mulawulavuvekisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_financial_terminology_201,investment portfolio,beleggingsportefeulje,iqoqotshalomali,ipotifoliyo yotyalo-mali,umlandvo welutjalomali / iphothifoliyo yelusiso,iphothifoliyo yesisomali,lokwalopeeletso / potfoliopeeletso,photefolio ya dipeeletšo,potfoliyo ya matsete,phothifoḽio ya vhubindudzi,photifoliyovuvekisi,,,,,,,,,,,,,,,,,,,,,,
