id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_multilingual_soccer_terminology_133,handball / hand to the ball,handbal,ukubamba ibhola ngesandla,ukudlala ibhola ngesandla,kubamba ibhola ngemabomu,ukubamba ibholo ngesandla,letsogokgweleng,go kgoma kgwele ka letsogo / go swara kgwele ka letsogo / go kgwatha kgwele ka letsogo,ho tshwara bolo,u fara bola,ku siva bolo hi voko,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_134,hat trick,driekuns,amagoli amathathu omdlali oyedwa,ubuchule bokufaka amanqaku amathathu ngumdlali omnye,magolimatsatfu,ukugondela kathathu komdlali emdlalweni / ukukora kathathu komdlali emdlalweni,nosotharo,go nweša dino tše tharo papading ye tee,dintlha tse tharo ka sebapadi,u nwisa luraru ha mutambi,ku howisa kanharhu eka ntlangu wun`we,,,,,,,,,,,,,,mo motshamekong o le mongwe,,,,,,,,
dsac_multilingual_soccer_terminology_135,header,kopskoot,ukungqofa ngekhanda,ukubetha ibhola ngentloko,lenhloko,ukuqhula ibholo ngehloko,thula ka tlhogo,kgwele ya hlogo,ho thula bolo ka hlooho,u rwa bola nga ṱhoho / u tamba nga ṱhoho,ku gomola bolo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_136,home game,tuiswedstryd,umdlalo wasekhaya,umdlalo osekhaya,umdlalo wasekhaya,umdlalo wekhaya,motshamekogae,papadi ya gae,papadi ya lehae,mutambo wa hayani,ntlangu wa le kaya,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_137,home ground,tuisveld,inkundla yasekhaya,ibala lasekhaya,inkhundla yasekhaya,itatawu lesiqhema / ikundla yesiqhema,lebalagae,lepatlelo la gae,lebala la lehae,mudavhi wa hayani / luvhanḓe lwa hayani,rivala ra le kaya,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_138,home team,tuisspan,iqembu lasekhaya,iqela lebhola lasekhaya,licembu lasekhaya,isiqhema sekhaya,setlhophagae,sehlopha sa gae,sehlopha sa lehae,vhaṋe vha haya,xipanu xa le kaya,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_139,hosting team,gasheerspan,iqembu elihanjelwe / iqembu elivakashelwe,iqela elisingathe umdlalo / iqela elisindleke umdlalo,licembu lelisingatsako / licembu lelivakashelwe,isiqhema esivakatjhelweko,setlhopha sa baamogelabaeng,sehlopha sa benggae,sehlopha se amohelang,thimu yo ḓelwaho / thimu yo dalelwaho,xipanu xa varhurheli,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_140,impede,blokkeer,-vimba / -vala,ukuthintela umdlali angadluli / ukuvalela umdlali angadluli,-vimbela,-liya,kgoreletsa,šitiša / thibela,sitisa / kgina / thibela,thivhela,kavanyeta,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_141,indirect free kick,indirekte vryskop,ukususwa kwebhola elikhululekile ngaphambi kokuthi lingene emapalini,ibhola yesohlwayo emayingadlalwa ngumntu omnye,makhahlelwa lokungenani ngulababili,umrarhosimahla ongakanqophi,thago e e sa tlhamalalang,thagothwi ya go kgongwa ke dibapadi tše pedi goba go feta pele e leba dinong,thaho e sa tobang,thaho i sa tendelwi u livha mapalani thwii,ndzahonkankongomo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_142,infringement / violation,oortreding,ukuphula umthetho,isenzo solwaphulo-mthetho,kwephula umtsetfo,ukwephula umthetho / ukweqa umthetho,phoso / kgoreletso,tshelomolao,tlolo ya molao,u pfuka mulayo,ku tlula nawu,,rules,,reëls,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_143,injury,besering,ukulimala,umenzakalo / ukwenzakala,kulimala,ukulimala / ukukhubala,khutlego / kgobalo,kgobalo,temalo / kotsi,fuvhalo,ku vaviseka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_144,inswinger,inswaaier,ibhola eligobele ngaphakathi,ubuchule bokukhaba ibhola igobele ezipalini,gobela ngekhatsi / gobelekhatsi,umsikelongaphakathi,kobi / kobelagare / panana,kgwele ya go gegela ka dinong / kgwele ya go kekela ka dinong,tswape / ho koropeletsa ka hare,khuyela ngomu / tsongela,ku govela bolo etipaleni,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_145,intercept,onderskep,ukuvimba ibhola / ukuthikameza,ukuthintela ibhola / ukuqhawula ibhola,jubela ibhola,-qintelisa,thibela / thopa / kgatlhanyetsa,thibelo ya kgwele / thibelo ya bolo / tšhitišo ya bolo / tšhitišo ya kgwele,ho kgaoletsa,u khakhisa,kavanyeta,,,,bal,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_146,interfere with play,met spel inmeng,ukuphazamisa umdlalo,ukuphazamisa umdlalo,kuphazamisa umdlalo,-liya umdlalo,go kgoreletsa motshameko,go šitiša papadi go tšwela pele / go thibela papadi go tšwela pele,sitisa papadi,u thithisa mutambo,ku kavanyeta ntlangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_147,international club competition,internasionale klubkompetisie,umqhudelwano wamaqembu omhlaba,ukhuphiswano lwamazwe ngamazwe lwamaqela ebhola,umchudzelwano wemacembu emave,iphaliswano leenqhema zamazwe ngamazwe / iphaliswano leenqhema zeentjhabatjhaba,kgaisano ya ditlhopha ya boditšhaba,phadišano ya dihlopha tša boditšhabatšhaba,tlhodisano ya dihlopha tsa matjhaba,muṱaṱisano wa kiḽaba dza dzitshakatshaka,mphikizano wa swipanu swa matiko,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_148,international committee,internasionale komitee,ikomidi lamazwe ngamazwe,ikomiti yamazwe ngamazwe,ikomiti yemave,ikomidi yamazwe ngamazwe / ikomidi yeentjhabatjhaba,komiti ya boditšhaba,komiti ya boditšhabatšhaba,komiti ya matjhaba,komiti ya dzitshakatshaka,komiti ya matiko,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_149,international match,internasionale wedstryd / toetswedstryd,umdlalo ophakathi kwamazwe ngamazwe,umdlalo wamazwe ngamazwe,umdlalo wemave,umdlalo wamazwe ngamazwe / umdlalo weentjhabatjhaba,motshameko wa boditšhaba,papadi ya boditšhabatšhaba / mmetšhe wa boditšhabatšhaba,papadi ya matjhaba,mutambo wa dzitshakatshaka,ntlangu wa matiko,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_150,international referee,internasionale skeidsregter / toetsskeidsregter,unompempe wemidlalo yamazwe ngamazwe / unondweba wemidlalo yamazwe ngamazwe,usompempe wamazwe ngamazwe,somfengwane wemave / sompempe wemave,usofengwana wamazwe ngamazwe / usofengwana weentjhabatjhaba,molaolamotshameko wa boditšhaba / motsereganyi wa boditšhaba / moletsaphala wa boditšhaba,malokwane wa boditšhabatšhaba,moteaphala wa matjhaba / moletsaphala wa matjhaba / molaolapapadi wa matjhaba,malogwane wa dzitshakatshaka / mulangamutambo wa dzitshakatshaka,n`watipempe wa matiko,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_151,jersey,trui,ijezi,ijezi,lijezi,ijezi / isikipa,sekhipa / jesi,jesi / sekhipa,jeresi,tshikhipha / dzhesi,jesi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_152,juggling,jonglering,ukugenda ibhola,ukuteka / ukudlalisa ngebhola emoyeni,kulilawula emoyeni / kuteka ibhola,ukuteka,go teka / go dira mathaithai,thothompetša kgwele / totompetša kgwele / teka kgwele,ho teka / ho bapadisa bolo moyeng,u ṱeka,ku lawula bolo emoyeni,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_153,kick-off,afskop,ukuqala komdlalo,ukuqalisa komdlalo,kucala kwemdlalo / kususa umdlalo,ukuthoma komdlalo,tshimololomotshameko / thankgololomotshameko,go thoma papadi,ho qala papadi,mathomo a mutambo,ku sungula ntlangu,noun,centre line,,middellyn,,,,,,,,ikaba yekundla,,,,,molahare,,,,,
dsac_multilingual_soccer_terminology_154,knee guard,knieskerm / knieskut,isivikeladolo,isikhuseli-dolo,sivikeladvolo,isivikelidolo,sesireletsalengole,sešireletšakhuru,sesireletsalengole,tshitsireledzagona,xisirhelelatsolo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_155,knock-out competition,uitklopkompetisie,umkhumulajezi,umkhulula-jezi / ukhuphiswano lokukhupha iqela elibethiweyo,umkhumulajezi,iphaliswano lokukhuphana,kgaisano ya mantshano,phadišano ya mantšhanašakeng,tlhodisano ya mantshano,muṱaṱisano wa u bvisana,mphikizano wo humesana,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_156,league,liga,iligi,iligi,iligi,iligi,lliki,lliki,liki,ḽigi,ligi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_157,left-footed player,linksvoetige speler,inxele,inxele,lincele,incele,moleme,moragakanngele,sebapadi se bapalang ka leoto le letshehadi / leqejana,nyamonde,n`waximatsi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_158,leg,been,umlenze,umjikelo,umlente / imidlaloluchunge yekugcina,umlenze,leoto,legato la phadišano / leoto la phadišano,mokgahlelo,mulenzhe,nenge,,match,,wedstryd,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_159,ligament,ligament,umsipha,umsipha,umsipha,umsipha,mosifa / ntha,mošifa,mosifa,mukala,nsiha,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_160,lob the ball,die bal luglangs skop,ukweqisa ibhola ngonyawo,ukutsibisa ibhola,kwecisa ibhola,-eqisa ibholo / -gobelisa ibholo,- tlodisa kgwele / - kuka kgwele,tshediša kgwele,ho rothisa,u fhufhisa bola,ku tlurisa bolo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_161,logo,logo,uphawu lweqembu / ilogo,ilogo / uphawu,ilogo / luphawu,ilogo,letshwaomoôno,leswao / seka / loko,letshwao,tshigaṱhalu,mfungho,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_162,long-range shot,langafstand-doelskoot,unyazi / imbumbulu / ishodi,ukukhabela ezipalini ukude,kudvonsa intsambo,ukurarha ukude / ukudosa intambo,lerumo / mogagamola / mogarola,thagokgole / letanta,moharolla / sephunyaphunyane,mushosho mulapfu,ndzaho wa le kule,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_163,man-of-the-match-award,speler-van-die-wedstryd-toekenning,umklomelo womdlali ovelele,imbasa yomdlali obalaseleyo,umklomelo wemdlali lohlabene,unongorwana womdlali ophume phambili,kabo ya naledi ya letsatsi,sefoka sa sebapadi sa letšatši,kgau ya sebapadi se ipabotseng,tshiphuga tsha mutambi wa ḓuvha,sagwadi ra mutlangi wa siku,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_164,man-to-man,man-tot-man,indoda endodeni,ukumnxusa / ukumthi nca,umuntfu emuntfwini / hlala naye / shada naye,ukumlala nje / ukumhlala enyonga / ukuqatha,mothomothong / kgomarelomotho / go apara motho,mothomothong,ho matahana / mothomothong,mutambi kha mutambi,ku namarhela mutlangi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_165,marking,merk,ukumaka,ukumaka,kuvala / kumakha,ukumaga,go disa / go sama / go maka,maka / nyalano,ho maka / ho disa,u thivha / u vala,ku maka,,opponent,,opponent,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_166,masters team,veteranespan,iqembu lomakadebona / iqembu lamakhehla,iqela loompondo zihlanjiwe / iqela lamakhwahla / iqela loomakhwekhwetha,licembu lalabakhulile,isiqhema sabakhulu,matsopa / setlhopha sa maoma,sehlopha sa dibapadi tša kgale,sehlopha sa mekaubere,thimu ya vhaaluwa,xipanu xa vatlangi va khale,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_167,match / game,wedstryd,umdlalo,umdlalo,umdlalo,umdlalo,motshameko,papadi / mmetšhe,papadi,mutambo,ntlangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_168,match commissioner,wedstrydkommissaris,umqaphimdlalo,umlawuli womdlalo,nkhomishani wemdlalo,umlawuli zombelele womdlalo / ukomtjhinara womdlalo,mookamamotshameko,mokomišenare wa papadi,khomishenara ya papadi,khomishinari wa mutambo,mulanguteri wa ntlangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_169,match official,assistentskeidsregter,umphathimdlalo,usompempe otyunjelwe umdlalo,umlawulimdlalo,isiphathiswa somdlalo,motlhankedi wa motshameko,molaolapapadi / molaolathaloko,ofisiri ya papadi,muofisiri wa mutambo,mufambisi wa ntlangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_170,midfield,middelveld,isisu,isazulu sebala / umbindi webala / esiswini,esiswini / sisu,iphakathi letatawu / iphakathi lekundla,mpa ya lebala / bogare jwa lebala,bogare bja lepatlelo,bohare ba lebala,vhukati ha mudavhi,xikarhi ka rivala,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_171,midfield player,middelveldspeler,umdlali wasesiswini,umdlali wasesazulwini sebala / umdlali wasembindini webala / umdlali wasesiswini,umdlali wasesiswini / umdlali wesisu,umdlali waphakathi,motshamekagare,mmapalagare / moralokagare,mmapalahare,mutambavhukati,mutlangaxikarhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_172,miss-kick,mis skop,-shweba / -geja / -shumpuza,ukuphosa / ukuqutya / ukugqutya,-geja / -phonya,ukukhutha,go fosa,phoša kgwele,ho fosa / ho sola,u bumpha bola / u humpa bola,hupa,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_173,most entertaining team award,spantoekenning vir aantreklikste sokker,umklomelo weqembu lebhola elidlale kahle,imbasa yelona qela lonwabise kakhulu,umklomelo welicembu lelijabulise kakhulu,unongorwana wesiqhema esithabise khulu,kabo ya setlhopha se se maatlametlo,sefoka sa sehlopha sa go kgahliša kudu,kgau ya sehlopha se thabisitseng letshwele,tshiphuga tsha thimu yo takadzesaho,sagwadi ra xipanu xa tlangelo ro nyanyula,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_174,national team,nasionale span / toetsspan,iqembu lesizwe,iqela lesizwe,licembu lesive,isiqhema selizwe / isiqhema senarha,setlhopha sa bosetšhaba,sehlopha sa bosetšhaba,sehlopha sa naha,thimu ya lushaka,xipanu xa rixaka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_175,nutmeg,mikskop / kettieskop,imanta / ishibobo,ishibobo / ingxaza,ishibobo / likhishi,ifahliso / igwegwiso / itjhibobo,khitšhene / tsamaya / tšhibobo,tšhibobo / phetišokgwele magareng ga maoto a baphenkgišani,tjhibobo,u bvisa nga vhukati ha milenzhe,khixi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_176,obstruction,obstruksie,ukuvimba,ukuthintela ngokungekho mthethweni / ukuxina ngokungekho mthethweni,kuvimbela,ukuphazamisa / ukuliya / ukuthikazisa,kgoreletso,tšhitišo / thibelo,tshitiso,u thivhela,nsivelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_177,officiate,optree,ukudlalisa,ukuphatha umdlalo / ukulawula umdlalo,lawula umdlalo,ukulawula umdlalo,laola,laola papadi / laola thaloko / laola mmetšhe,laola papadi,u langula mutambo,fambisa,,e.g. referee,bv. skeidsregter,,,,,,,somfengwane,,usofengwana,,,,,,moletsaphala,,,,ntlangu
dsac_multilingual_soccer_terminology_178,off season,buiteseisoen,ukuvalwa kwesizini,ixesha lokuphumla kwezemidlalo / ikhefu kwezemidlalo,sikhatsi sekungadlalwa kwemidlalo,isikhathi sokuphumula kezemidlalo,setlhaikhutso,sehla sa boikhutšo,kgefutso ya liki,u vala khalaṅwaha ya bola,nguva yo wisa,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_179,offside,onkant,ukuba sendaweni engafanele,ukulalela,umhlaba longakafaneli / indzawo lengakafaneli,ukuba mswenya,botsetseng / tantabetse / tseneletse,ka motswetšing / tshela mellwane,ho ba ka motswetseng,u lalela,ofusayiti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_180,offside position,onkantposisie,indawo engafanele,ukulalela endaweni engafanelekanga,kuba semhlabeni longakafaneli / kuba sendzaweni lengakafaneli,ubujamo bokuba mswenya,ka mo botsetseng / mo matantabelong,go ba ka motswetšing,motswetseng / ho thobela ka motswetseng,u vha wo lalela,xivandla xa ofusayiti,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_181,offside trap,onkantlokval,umgogo wokuba sendaweni engafanele,iqhinga lokwenza umdlali ukuba alalele,lichinga lekubambisa umdlali,isithiyo somswenya,serai,molaba,leraba la ka motswetseng / sefi sa ka motswetseng,u lalelisa,mphaseko hi ofusayiti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_182,one-man advantage,ekstraspelervoordeel,ukudlala nabashodayo,ukuthi chatha ngomdlali omnye,kuvuneka ngemdlali,inzuzomdlali,tshiamelo ka motshameki,go ba le mmapadi o tee go feta baphenkgišani / go ba le moraloki o tee go feta baphenkgišani,ho bapala le sehlopha se kgenohileng,u vha vhanzhi nga muthu muthihi,ku tlanga na xipanu xa nkayivelo wa un`we,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_183,onside,aankant,ukuba sendaweni efanele,ukuba sendaweni efanelekileyo / ukungalaleli,kuba semhlabeni lofanele / kuba sendzaweni lefanele,ukungabi mswenya,go se tantabele / go se tsenelele / mo maemong,go se be ka motswetšing / go se tshele mellwane,ho se be ka motswetseng,u sa lalela,ku va eka xivandla xa kahle,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_184,opponent,opponent / teenstander,imbangi,umdlali weqela elikhuphisana nelinye,imbangi,umbangisani,mmakisani / moemakgatlhanong,mophenkgišani / mmakišani,wa direng,mukhaedu,muphikizi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_185,outswinger,uitswaaier,ibhola eligobela ngaphandle,ubuchule bokukhaba ibhola igobele kude ezipalini,kugobela ngaphandle,umsikelongaphandle,kobelang / panana,kgwele ya go gegela go tšwa dinong / kgwele ya go kekemela thoko go tšwa dinong,ho lahla sethibathibane,tsongela nnḓa / khuyela nnḓa,ku govela bolo ekule na tipala,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_186,overhead kick,oorhoofse skop,uqethu,ukukhaba ibhola uyiqabelise entloko,phendu / kulikhahlela ngetulu kwenhloko,umkalangwana / iphendu,mokanangwana,mokanangwana,mokalangwane,phindu,marahelo ya xibayisikiri,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_187,overlap,oorslaan,ukushoshela komdlali / ukuhlasela kwabadlali basemuva,ukusuka komdlali emva eyokongezelela kuhlaselo,kushoshela,ukungenelela,sutlhelela,tlhaselo ya bahlabaneladino ba ka thoko,ho thobisa,fhiruludza,nyokovelo hi le matlhelo,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_188,own goal,eie doel,umkhonto ogwaze ekhaya,ukufakela elinye iqela inqaku ngempazamo / ukugwaza ekhaya,kugwaza ekhaya,ukugondela ngekhaya / ukubetha ngekhaya,go itlhaba ka lerumo,go noša ka dinong tša geno,ho itlhaba ka lerumo / ho hlaba ntlha ka mekwallong ya heno,u ḓikora / u ḓinwisela,ku tihowisela,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_189,pace,tempo / pas,isivinini,isantya somdlalo,sivinini,ibelo,lebelo / sekgatlha,lebelo,sekgahla,luvhilo,rivilo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_190,pass,aangee,ukuphasa,ukupasa ibhola / ukudlulisa ibhola,kunika,ukudlulisa ibholo / ukurarhela ibholo,ragela / phasa / romela,ragela kgwele / fetiša kgwele,rahela,u rahela / u ṋekedza,ku rahela,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_191,penalize,straf,ukujezisa / isijeziso,ukohlwaya,kuhlawulisa / kujezisa,-jezisa / -hlawulisa,otlhaya,otla,otla,u laṱisa,xupula,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_192,penalty,straf,iphenathi,ipenalthi / isohlwayo,emlotseni / iphenalthi,iphenalthi,penele,phenale,penele,ndaṱiso,phenalithi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_193,penalty area,strafskopgebied,indawo yephenathi / ebhokisini,umhlaba wepenalthi / umhlaba wesohlwayo,indzawo yephenalthi / indzawo yasomapali / indzawo yamendi,indawo yephenalthi,karolo ya moloreng / karolo ya penele,lefelong la phenale,sebaka sa penele,vhupo ha ndaṱiso,xivandla xa phenalithi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_194,penalty kick / spot kick,strafskop,ukukhahlela iphenathi / ukushaya iphenathi,ukukhaba ipenalthi,kukhahlela iphenalthi / kushaya iphenalthi,ukurarha iphenalthi,thago ya moloreng / thago ya penele,thago ya phenale,thaho ya penele,thaho ya ndaṱiso / thaho ya milorani,ndzaho wa phenalithi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_195,penalty mark / penalty spot,strafskopmerk,isemlotheni,ichaphaza lepenalthi / uphawu lwepenalthi,emlotseni,isikghudlhwana / emlotheni / imerego yephenalthi,letshwao la penele / moloreng,moloreng,letshwao la penele / moloreng,milorani / miorani,xivandla xo rahela phenalithi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_196,penalty shootout,uitklopdoelstryd,ukushaywa kwamaphenathi / ukukhahlelwa kwamaphenathi,ukugqityezelwa komdlalo ngeepenalthi / ukukhatywa kweepenalthi / ukuhluza ngeepenalthi,kushaywa kwemaphenalthi,ukurarhwa kwamaphenalthi / ukubethwa kwamaphenalthi,tshwetso ka dipenele,thago ya diphenale,thaho ya dipenele,thaho dza milorani,ndzaho wa tiphenalithi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_197,penalty spot penalty mark,penalty spot,isemlotheni,ichaphaza lepenalthi,emlotseni,isikghudlhwana,letshwao la penele,moloreng,letshwao la penele,milorani,xivandla xo rahela phenalithi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_198,penalty-taker,skopper,umshayi wephenathi,umkhabi wepenalthi,umshayiphenalthi / umtsatsiphenalthi,umrarhi wephenalthi,moragapenele,moragaphenale,morahapenele,murahi wa thaho ya milorani / murahi wa thaho ya ndaṱiso,murahi wa phenalithi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_199,pitch / field of play,speelveld,inkundla,ibala,inkhundla,itatawu / ikundla,lebala la motshameko / patlelo ya motshameko,lepatlelo,lebala,luvhanḓe / mudavhi,rivala,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_200,pivot kick,draaiskop,ukukhahlela ngokujika,ubuchule bokujika ngokukhawuleza ukhaba ibhola,kujika ukhahlele,ukurarha ngokujika,moretologa,thagothetologo,ho hlanama,thahothembuluwo,ku raha hi le ndzeni ka nkondzo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_201,place kick,stelskop,ukukhahlela ibhola libekwe phansi,ukukhaba ibhola kwindawo yesohlwayo,lekubekelwa,ukurarha ibholo ebekiweko / umabekwararhwe,thankgololo,thagothwi,mohlongwafatshe,thahawoga / u raha u sa thithiswi,ndzaho wa le xikarhi ka rivala,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_202,player-of-the-year-award,speler-van-die-jaar-toekenning,umklomelo womdlali wonyaka,imbasa yomdlali wonyaka obalaseleyo / imbasa yomdlali wonyaka ozibaluleyo,umklomelo wemdlali wemnyaka,unongorwana womdlali womnyaka,kabo ya setshameki sa ngwaga,sefoka sa sebapadi sa ngwaga,kgau ya sebapadi sa selemo,tshiphuga tsha mutambimakone wa ṅwaha,sagwadi ra mutlangi wa lembe,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_203,play offs,uitspeelwedstryde,umdlalo wokuhlunga,umdlalo wokuhlengahlengisa amaqela / umdlalo wokuhluza amaqela,umdlalo wekuhlunga,umdlalo wokukhetha iinkutani,metshamekotlhotlho,meraloko ya bohlokolankgwete / dipapadi tša bohlokolankgwete / meraloko ya mantšhanakgang / dipapadi tša mantšhanakgang / mebetšhe ya mantšhanakgang / mebetšhe ya bohlokolankgwete,mantshano,mitambo ya vhugweṋa,mitlangu yo kuma tingwenya,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_204,play on,speel voort,-qhubeka nokudlala,umdlalo mawuqhube,chubeka udlale,ukuragela phambili komdlalo,tswelela / tsweletsa tshameko,go tšwetšwa pele ga papadi,bapala,u bvela phanḓa,yana mahlweni na ntlangu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_205,possession,besit,ukugcina ibhola,ukufumana ibhola / ukubanebhola,kuba nelibhola,ukubamba ibholo,tshwarokgwele,go swara kgwele / go swara bolo,taolo ya bolo,u vha na bola,makhomelo,,ball,,bal,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_206,Premier Soccer League,Premier-Sokkerliga,iLigi Yesigaba Esiphezulu,iLigi yooMpondo zihlanjiwe,i-Premier Soccer League / iligi lenkhulu,i-Premier Soccer League,Llikikgolo ya Kgwele ya Dinao,Llikikgolo ya Kgwele ya Maoto,Liki ya Porimiya,Ḽigi ya Phrimia,Liginkulu,,,,,,,,,,,,,,Aforikaborwa,,,,,,,,
dsac_multilingual_soccer_terminology_207,pre-season,voorseisoen,ngaphambi kokuqala kwesizini,ixesha laphambi kokuqala kwemidlalo,sikhatsi lesendvulela iligi / isizini / sikhatsi sekulungiselela kudlalwa,isikhathi sangaphambi kokuthoma kwemidlalo,paka pele ga tshimololosetlha,nako ya pele ga sehla se seswa,pele ho sehla,thangelakhalaṅwaha,xirhangelanguva,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_soccer_terminology_208,professional foul,doelbewuste fout,ukudlala kabi ngenhloso,ukudlala kakubi okubangela umdlali akhutshwe zisuka / ukudlala kakubi okugxothisa ngoko nangoko,liphutsa langemabomu,ukuliya ngabomu,phoso ya ka bomo / phoso ka maikaelelo,phošo ya ka boomo / phošo ka maikemišetšo,ho ja mmetwane / ho qhekella,vhukhakhi ha vhuḓiimiseli,xihoxo xa xiphurofexinali,,,,,,,,,,,,,,,,,,,,,,
