id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_natural_sciences_and_technology_for_grade_4_to_6_1899,quality control,gehaltebeheer,,,,,,,,ndangulovhunzani / langa u dzia,vulawula-nkoka / vulawula-ku tiya,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1900,quantity,hoeveelheid / kwantiteit,,,,,,,,vhunzhi,ntalo,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1901,quarter,kwart,,,,,,,,kotara / tshithihi kha nṋa,kotara,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1902,questionnaire,vraelys,,,,,,,,mbudzisi ṱholi / mbudziso dza ṱhoḓisiso,nongonoko-swivutiso,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1903,quill feather,dekveer,,,,,,,,muthengasima,xisuka / xipesu,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1904,rabbit,haas,,,,,,,,ṱhulo,mpfundla,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1905,rack-and-pinion,tandstang en kleinrat,,,,,,,,phinioni / raka / raga,xirhendzelekisi,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1906,radiant energy,stralingsenergie,,,,,,,,fulufulu ḽa radienthi,matimba-nkahelo,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1907,radiate,uitstraal,,,,,,,,-tshibvisi tsha mufhiso / -radienthi,fambisa,verb,heat,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1908,radiation,straling,,,,,,,,mufhiso / tshedza / radiesheni,mafambiselo,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1909,radiator,verkoeler,,,,,,,,radietha,rhadiyetara,,vehicles,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1910,radicle,radikula / kiemwortel,,,,,,,,thungamudzi,rimitsu,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1911,radio,radio,,,,,,,,radio,xiya-ni-moya / rhadiyo,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1912,radioactive,radioaktief,,,,,,,,-radioekthivi,rhadiyo ekitivhi,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1913,radioactivity,radioaktiwiteit,,,,,,,,radioekthivithi,rhadiyo ekithivhithi,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1914,radiometer,radiometer,,,,,,,,radiomitha,rhadiyo mitara,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1915,radish,radys,,,,,,,,redishi,rhadixi,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1916,radium,radium,,,,,,,,rediamu,rhadiyamu,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1917,raft,vlot,,,,,,,,tshikwekwethe,xikwekwetsu / vurhancu,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1918,rags,flenters,,,,,,,,zwidzabi / dzadza,switlakati / maguja / magume,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1919,rail,reling,,,,,,,,muthambi,xianekela-mpahla / mugiva,,for clothes,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1920,railway,spoorweg,,,,,,,,raḽiwei,xitimela / torokisi,,e.g. train or tram,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1921,railway / railway line,spoorlyn,,,,,,,,tshiporo,xiporo,often used as railways,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1922,rain,reën,,,,,,,,mvula,mpfula,noun,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1923,rain drop,reëndruppel,,,,,,,,shotha ḽa mvula,thonsi ra mpfula,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1924,rainfall,reënval,,,,,,,,kuṋele kwa mvula,mpfula,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1925,rain storm,reënstorm,,,,,,,,tshirulu,ximbhembhe / xiwutana / ndhambi / huru,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1926,rainwater,reënwater,,,,,,,,maḓi a mvula,mati ya mpfula,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1927,rake,hark,,,,,,,,haraga,harika,noun,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1928,rake over / rake,gelyk hark,,,,,,,,haraga,ku harika,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1929,ram,ram,,,,,,,,thutha,xiqama / belengu,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1930,ramp,oprit / oploop,,,,,,,,rempe / thulwi,rhempe / mboyamo,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1931,rat,rot,,,,,,,,mbevha / buku,kondlo / mbeva,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1932,rat hole,rottegat,,,,,,,,mulindi wa mbevha,ncele wa kondlo,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1933,rattle,ratel,,,,,,,,-tshakaila,kocokocisa,verb,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1934,raw sugar,onverwerkte suiker,,,,,,,,swigiri mbisi / tshugela mbisi,chukele-mbisi,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1935,ray,straal,,,,,,,,ḽisana / ḽitalazaza,nseve / miseve,,sun,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1936,ray floret,kroon,,,,,,,,tshiluvhatshikungi,xiluva,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1937,rayon,rayon,,,,,,,,rayoni,xiphambati-phepha,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1938,react,reageer,,,,,,,,ṱangana / shanduka,ku hundzuka,,chemistry and physics,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1939,reaction,reaksie,,,,,,,,ṱhanganyo / tshanduko,hundzuko / ncinco,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1940,reading,lesing,,,,,,,,tshivhalo,nhlayo,noun,experiment,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1941,receiver,gehoorbuis,,,,,,,,tshiṱanganedzi / risiva,xiamukeri / foni,,telephone,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1942,receiver,ontvangstel,,,,,,,,tshiṱanganedzi,xiamukeri,,for picking up signals,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1943,recipe,resep,,,,,,,,risipi / tsumbamaitele,maswekelo,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1944,reciprocate,heen en weer beweeg,,,,,,,,-ya phanḓa na murahu,ku ya emahlweni ne ndzhaku,verb,technical,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1945,reciprocating,heen-en-weer-bewegend / resiprook,,,,,,,,-yaho phanḓa na murahu,xo ya emahlweni ne ndzhaku,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1946,recreate,herskep,,,,,,,,-sikulula / -vhumbulula / -vusulusa,tumbuluxa nakambe,verb,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1947,recreation,herskepping,,,,,,,,phaṱhululo / tsikululo / mvusuluso,ku tumbuluxa nakambe,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1948,recycle,hersikleer,,,,,,,,-vhuyedzedza / -vhumbulula,pfuxeta hi vuntshwa,verb,waste materials,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1949,recycle,herbenut,,,,,,,,-kunakisa / -kunisa,tengisa,verb,e.g. water,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1950,recycled paper,gehersikleerde papier,,,,,,,,bammbiri ḽo sikululwaho,phepha ro pfuxetiwa hi vuntshwa,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1951,recycling,herbenutting,,,,,,,,vhukunakisi / vhukunisi,matengiselo ya mati,,water,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1952,recycling,hersiklering,,,,,,,,mbuyedzedzo,mpfuxeto,noun,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1953,red fox,rooijakkals,,,,,,,,phunguhwe,nhlati,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1954,reed,riet,,,,,,,,luṱanga,rihlanga / milala / nhlanga,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1955,refine,verfyn / raffineer,,,,,,,,-kunakisa / -kunisa / -suḓulula,tengesa,verb,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1956,refined sugar,verfynde suiker,,,,,,,,tshugela yo kuniswaho,chukele ro tengisiwa,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1957,reflection,refleksie / weerkaatsing,,,,,,,,khumiso,ku tlhelela ndzhaku ka miseve,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1958,refrigerator / fridge,yskas,,,,,,,,fridzhi / tshirothodzi,firiji / xigwitsirisi / furiji,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1959,regular shape,reëlmatige vorm,,,,,,,,tshivhumbeo tsho fanelaho / mbumbotsititi / mbumbokwayo,xivumbeko xa mune wa matlhelo,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1960,regulate,reguleer,,,,,,,,langa,rheguleta / pimela / lawula,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1961,regurgitate,terugwerp,,,,,,,,ṱanzela,ku gayela,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1962,reject,afgekeurde voorwerp,,,,,,,,ḽilambelo,xitsan’wiwa,noun,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1963,reject,verwerp / afkeur,,,,,,,,-hana / -lamba / -landula,ala / landzula,verb,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1964,relay,relê,,,,,,,,riḽei,rhileyi,noun,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1965,release,vrystel,,,,,,,,-vhofholola,chuncha,verb,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1966,remains,oorblyfsels,,,,,,,,masalela,masalela / masalelwa,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1967,renew,hernu,,,,,,,,vusuludza,pfuxeta,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1968,renewable,hernubaar,,,,,,,,vusuludzwaho,xo pfuxeteka,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1969,renewable resource,hernubare hulpbron,,,,,,,,zwiko zwi vusuluseaho,xitumbuluxiwa xo pfuxeteka,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1970,repel,afstoot,,,,,,,,u lambana / u shavhana,hlongola / tlherisa / susumetela-ndzhaku,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1971,repellent,afweermiddel,,,,,,,,tshiswuswi / tshipandeli,xihlongola-switsotswana,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1972,replant,oorplant / verplant,,,,,,,,simulula / ṱavhulula,byala nakambe / simeka nakambe,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1973,report,verslag,,,,,,,,muvhigo,xiviko / rhipoto,noun,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1974,reproduce,voortplant,,,,,,,,u beba / u andisa,ku tumbuluxa / ku veleka / ku tswala,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1975,reproduction,reproduksie / voortplanting,,,,,,,,nyandiso / mbebo,matumbuluxelo / mavelekelo / matswalele,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1976,reptile,reptiel,,,,,,,,tshikokovhi,xikokovi,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1977,repulsion,afstoting,,,,,,,,vhushavhani,xihambanyisi,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1978,research,navorsing,,,,,,,,ṱhoḓisiso,ndzavisiso,noun,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1979,reserve,bewaar,,,,,,,,-vhulunga,ku hlayisa,verb,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1980,reservoir,reservoir / opgaartenk,,,,,,,,damu / rezevuwa,xihlayisela-mati / damu / thangi,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1981,residue,residu / oorblyfsel,,,,,,,,masalela / masephenene / maṱuḓelo,swikampfu,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1982,resin,gom / hars,,,,,,,,ṋonzhe,nhlekela / ximofu / nhlaka,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1983,resist,weerstaan,,,,,,,,konḓelela / hana,alela / ala / sihalala,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1984,resistance,weerstand,,,,,,,,khonḓelelo / rezeistensi,ku lawula gezi,,electricity,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1985,resistance wire,weerstand,,,,,,,,ḓaraṱa ya khonḓelelo / ḓaraṱa ya rezistennsi,xilawula-gezi,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1986,resistor,resistor,,,,,,,,tshikonḓeleli / rezistha,xilawulo xa gezi,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1987,resource,hulpbron,,,,,,,,tshiko,xitirhisiwa xa nkoka,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1988,respiration,asemhaling,,,,,,,,u fema,mahefemulelo,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1989,respiratory,asemhalings-,,,,,,,,-femaho,xo hefemula,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1990,respiratory opening,asemhalingsopening,,,,,,,,lubuli lwa u fema,mbhovo wo hefemula,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1991,retort,retort,,,,,,,,rithotho,bodhlela ra rhithoto,noun,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1992,retort stand,retortstaander,,,,,,,,tshitende tsha rithotho,xitende xa rhithoto / xiyimiso,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1993,retract,intrek,,,,,,,,fovhela / hwetekana,ku kovela / ku nyokovela,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1994,reuse,hergebruik / weer gebruik,,,,,,,,-shumisa hafhu,tirhisa kambe,verb,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1995,ribbon-shaped,lintvormig,,,,,,,,ngaho riboni,xa xivumbeko xa rhibono,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1996,riboflavin,riboflavien,,,,,,,,riboflavini,rhibofulavhini,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1997,rice,rys,,,,,,,,raisi,rhayisi / rheyisi / mpunga,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1998,ridge,rif,,,,,,,,muṱoḓo wa thavha,ndzilikano,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_1999,rigid,styf,,,,,,,,tilaho,ku oma / ku tsetserhele,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2000,rigidity,styfheid,,,,,,,,thilo,vutsetserhele,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2001,rim,rand,,,,,,,,rimu,nsomo,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2002,ring,ring / kring,,,,,,,,rinngi / danga,xirhendzevutana,noun,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2003,ring magnet,ringmagneet,,,,,,,,maginethe wa rinngi,maginete ya xirhendzevutana,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2004,ripe,ryp,,,,,,,,vhibva,vupfa,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2005,ripe stigma,ryp stempel,,,,,,,,tshitigima tsho vhibvaho,hluke ro vupfa,,centre of a flower,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2006,ripple,kabbeling / golfie,,,,,,,,kugabelo,xigandlatana,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2007,rise,styg,,,,,,,,-gonyela nṱha,kukumuka / tlakuka,verb,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2008,river,rivier,,,,,,,,mulambo,nambu,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2009,river water,rivierwater,,,,,,,,maḓi a mulambo,mati ya nambu,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2010,rivet,klinknael,,,,,,,,tshibigiri / rivethe,rhivheti,noun,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2011,riveting,klinkwerk,,,,,,,,u rivetha,ku rhivitela,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2012,road,pad,,,,,,,,bada / gondo,pato / gondzo,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2013,roam,ronddwaal / dwaal,,,,,,,,-tendeleka / -monamona,tifambela / rhonta / tsendzeleka / pepetseka,verb,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2014,robot,robot,,,,,,,,robotho,rhoboto,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2015,rock,rots,,,,,,,,tombo ḽa lubaba,ribye / tamba,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2016,rod,staaf,,,,,,,,lutanda / rodo,nhonga / nkhavi / nkharisa,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2017,rodent,knaagdier,,,,,,,,mbevha / tshikezhi,kondlo / xiphorhi,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2018,rolling pin,koekroller,,,,,,,,roḽara,xiandlala-mbila,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2019,roof,dak,,,,,,,,ṱhanga,lwangu,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2020,roof tile,dakteël,,,,,,,,tshileithi tsha ṱhanga,thayili ya lwangu / xileti,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2021,rooster,haan,,,,,,,,gukulume,nkuku,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2022,root,wortel,,,,,,,,mudzi,rimitsu,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2023,root hair,wortelhaar,,,,,,,,mudzivudzi,voya bya rimitsu,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2024,root system,wortelstelsel,,,,,,,,sisiṱeme ya mudzi,sisiteme ya timitsu,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2025,rope,tou / kabel,,,,,,,,thambo,ntambhu / rhopo / ngole / ndhilima / rigoda / pindza / ringoti,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2026,rose tree,roosboom,,,,,,,,murousu,murhi wa swiluva swa rhozi,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2027,rotary motion,rotasiebeweging / sirkelbeweging,,,,,,,,tshandzunguluwe,ku rhendzeleka,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2028,rotation,rotasie,,,,,,,,mumono,ndzhendzheleko,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2029,rotted plant matter,verrotte plantmateriaal,,,,,,,,zwa tshimela tsho sinaho / khwakhwa,swibolwa-swa-swimilana,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2030,rough,grof,,,,,,,,-hwasa,magojigoji,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2031,rough sand,growwe sand,,,,,,,,muṱavha u hwasaho,sava ra maribye,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2032,round,rond,,,,,,,,-mutengelele / -raundu / -tshitendeledzi,xirhendzevutana,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2033,round-bottomed flask,rondeboomfles,,,,,,,,fuḽasiki ya raundu / fuḽasiki ya mutengelele / fuḽasiki ya tshitendeledzi,fulasiki ya tshaku ra xirhendzevutana,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2034,rowing boat,roeiboot,,,,,,,,tshikwekwete,xikwekwetsu,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2035,rub,vryf,,,,,,,,raba,rhaba / khuhla / rhidimba / hondlola,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2036,rubber,rubber,,,,,,,,raba,rhaba,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2037,rubber band,rek,,,,,,,,luḽekere,xirhekedyana,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2038,rubber covering,rubberbedekking,,,,,,,,tshiputeli tsha raba,xiphutsela-rhaba,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2039,rubber-soled shoes,rubbersoolskoene,,,,,,,,zwienda zwa solo ya raba,tintanghu ta soli ya rhaba,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2040,rubber tube,rubberbuis,,,,,,,,lupaipi lwa raba,chubu ya rhaba,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2041,rubbish,afval,,,,,,,,thukhwi / tshika,thyaka / malakatsa,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2042,rubbish dump,vullishoop / afvalhoop,,,,,,,,ḓaleḓaleni / tshiuthuluni,tala / ndhawu yo fumba malakatsa,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2043,ruler,liniaal,,,,,,,,ruḽa,rhula / xipimo,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2044,ruminant,herkouer,,,,,,,,tshidzeuli,xiharhi xo gayela,,,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2045,runner,rank,,,,,,,,lutande,ximilana-navalala / ximilana-andlala / xitsondzeri / ritshimbo / navo,,plant,,,,,,,,,,,,,,,,,,,,
dsac_natural_sciences_and_technology_for_grade_4_to_6_2046,runner bean / scarlet runner,rankboontjie,,,,,,,,muṋawa u tandaho,nyawa / nyawa yo nava / nyawa yo tsondzela,,,,,,,,,,,,,,,,,,,,,,
