id,eng,afr,nso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info
up_glossary_prinshof_campus_8,Klinikala,Klinikala,,Prinshof,"Health Sciences: General, Anaesthesiology, Surgery, Family Medicine, Internal Medicine, Medical Oncology, Child Health, Orthopaedics, Radiology, Obstetrics and Gynaecology, Nursing, Urology, Neurology, Medicine: Administration, Cafeteria: Kalafong, Library: Kalafong",Prinshof,"Gesondheidswetenskappe: Algemeen, Anestesiologie, Chirurgie, Huisartskunde, Interne Geneeskunde, Mediese Onkologie, Kindergeneeskunde, Ortopedie, Radiologie, Obstetrie en Ginekologie, Verpleegkunde, Urologie, Neurologie, Geneeskunde: Administrasie, Kafeteria: Kalafong, Biblioteek: Kalafong",,
up_glossary_prinshof_campus_9,New Prinshof Lecture Hall Complex,Nuwe Prinshof-lesingsaalkompleks,,Prinshof,,Prinshof,,,
up_glossary_prinshof_campus_10,Occupational Therapy,Arbeidsterapie,,Prinshof,Occupational Therapy,Prinshof,Arbeidsterapie,,
up_glossary_prinshof_campus_11,Oral and Dental Hospital,Hospitaal vir Tand- en Mondheelkunde,,Prinshof,"Centre for Stomatological, Research, Community Dentistry, Dental Management Sciences, Dentistry: General, Maxillofacial and Oral Surgery (MFOS), Mouth Pathology and Mouth Biology, Odontology, Orthodontics, Periodontics and Oral Medicine, Prosthodontics, Studio Education Innovation",Prinshof,"Sentrum vir Stomatologiese Navorsing, Gemeenskapstandheelkunde, Tandheelkundige Bestuurs wetenskappe, Tandheelkunde: Algemeen, Maksillofasiale en Mondchirurgie (MFOS), Mondpatologie en Mondbiologie, Odontologie, Ortodonsie, Periodonsie en Mondgeneeskunde, Prostodonsie, Ateljee-onderwysinnovasie",,
up_glossary_prinshof_campus_12,Pathology,Patologie,,Prinshof,"Chemical Pathology, Forensic Medicine, Haematology, Medical Microbiology, Anatomical Pathology, Urology, Medical Virology, Human Genetics and Development, Immunology, Hans Snyckers Institute, AEK Institute for Life Sciences, Institute for Pathology, National Health Laboratories",Prinshof,"Chemiese Patologie, Geregtelike Geneeskunde, Hematologie, Geneeskundige Mikrobiologie, Anatomiese Patologie, Urologie, Geneeskundige Virologie, Mensgenetika en Ontwikkelings biologie, Immunologie, Hans Snyckers-instituut, AEK-instituut vir Lewens wetenskappe, Instituut vir Patologie, Nasionale Gesondheids laboratoriums",,
up_glossary_prinshof_campus_13,Rabbit hutch,Konynstal,,Prinshof,Institute for Pathology,Prinshof,Instituut vir Patologie,,
up_glossary_prinshof_campus_14,Service Quarters / Service office,Dienskwartiere / kantore,,Prinshof / Prinshof,Medicine: Administration / Medicine: Administration,Prinshof / Prinshof,Geneeskunde: Administrasie / Geneeskunde: Administrasie,,
up_glossary_prinshof_campus_15,Steve Biko Hospital,Steve Biko-hospitaal,,former Pretoria Academic Hospital / Prinshof,"UP portion / Anaesthesiology, Anatomical Pathology, Child Health, Family Medicine, Medicine: Administration, Human Genetics and Development, Internal Medicine, Medical Oncology, Health Sciences: General, Neurosurgery, Nuclear Medicine, Nursing, Obstetrics and Gynaecology, Occupational Therapy, Ophthalmology, Orthopaedics, Physiotherapy, Psychiatry, Radiographic Sciences, Surgery, Urology",voorheen Pretoria Akademiese Hospitaal / Prinshof,"UP-gedeelte / Anestesiologie, Anatomiese Patologie, Kindergeneeskunde, Huisartskunde, Geneeskunde: Administrasie, Mensgenetika en Ontwikkelings biologie, Interne Geneeskunde, Mediese Onkologie, Gesondheidswetenskappe: Algemeen, Neurochirurgie, Kerngeneeskunde, Verpleegkunde, Obstetrie en Ginekologie, Arbeidsterapie, Oogheelkunde, Ortopedie, Fisioterapie, Psigiatrie, Radiografiese Wetenskappe, Chirurgie, Urologie",,
up_glossary_hillcrest_campus_0,Ablution facilities at rugby,Ablusiegeriewe by rugbyvelde,,Hillcrest,"TuksSport, Sports Research and Training",Hillcrest,"TuksSport, Sportnavorsing en -opleiding",,
up_glossary_hillcrest_campus_1,Ablution facilities north-east of sports fields,Ablusiegeriewe noordoos van sportvelde,,Hillcrest,Sport and Property Management,Hillcrest,Sport- en Eiendomsbestuur,,
up_glossary_hillcrest_campus_2,Athletics Club House,Atletiekklubhuis,,Hillcrest,TuksSport,Hillcrest,TuksSport,,
up_glossary_hillcrest_campus_3,Athletics pavilion,Atletiekpawiljoen,,Hillcrest,TuksSport,Hillcrest,TuksSport,,
up_glossary_hillcrest_campus_4,Change rooms sports fields,Sportterrein-verkleegeriewe,,Hillcrest,TuksSport,Hillcrest,TuksSport,,
up_glossary_hillcrest_campus_5,'Sinkstoor',Sinkstoor,,Hillcrest,Main Experimental Farm,Hillcrest,Hoofproefplaas,,
up_glossary_hillcrest_campus_6,Cricket Club House,Krieketklubhuis,,Hillcrest,TuksSport,Hillcrest,TuksSport,,
up_glossary_hillcrest_campus_7,Daan Swiegers Club House,Daan Swiegers-klubhuis,,Hillcrest,TuksSport,Hillcrest,TuksSport,,
up_glossary_hillcrest_campus_8,Farmyard,Plaaswerf,,Hillcrest,Terrain Services,Hillcrest,Terreindienste,,
up_glossary_hillcrest_campus_9,Hockey Club House,Hokkieklubhuis,,Hillcrest,TuksSport,Hillcrest,TuksSport,,
up_glossary_hillcrest_campus_10,hpc Residence Lockers 1-4,hpc-koshuissluitkassies1-4,,Hillcrest,high performance centre,Hillcrest,high performance centre,,
up_glossary_hillcrest_campus_11,High Performance Centre,High Performance Centre,,Hillcrest,Legacy Room,Hillcrest,Legacy-lokaal,,
up_glossary_hillcrest_campus_12,Indoor Sports Centre,Binnenshuise Sportsentrum,,Hillcrest,"Biokinetics, Sport and Leisure, Sciences, Facilities: Property Management, Institute for Sports Research, Rental houses (Facilities and Services), Security Services, Sports Centre Cafeteria, Sports Centre Restaurant, TuksSport",Hillcrest,"Biokinetika, Sport- en, Vryetydswetenskappe, Fasiliteite: Eiendomsbestuur, Instituut vir Sportnavorsing, Huurhuise (Fasiliteite en Dienste), Veiligheidsdienste, Sportsentrumkafeteria, Sportsentrumrestaurant, TuksSport",,
up_glossary_hillcrest_campus_13,Rag Farm ablution facilities,Joolplaasablusiegeriewe,,Hillcrest,Student Development,Hillcrest,Studenteontwikkeling,,
up_glossary_hillcrest_campus_14,Rag Farm amphi-stage,Joolplaas-amfiverhoog,,Hillcrest,Student Development,Hillcrest,Studenteontwikkeling,,
up_glossary_hillcrest_campus_15,Rag Farm beer garden shed,Joolplaasbiertuinafdak,,Hillcrest,Student Development,Hillcrest,Studenteontwikkeling,,
up_glossary_hillcrest_campus_16,Rag Farm beer garden stage,Joolplaasbiertuinverhoog,,Hillcrest,Student Development,Hillcrest,Studenteontwikkeling,,
up_glossary_hillcrest_campus_17,Rag Farm float building shed,Joolplaasvlotbouafdak,,Hillcrest,Student Development,Hillcrest,Studenteontwikkeling,,
up_glossary_hillcrest_campus_18,Rag Farm ticket office,Joolplaaskaartjiekantoon,,Hillcrest,Student Development,Hillcrest,Studenteontwikkeling,,
up_glossary_hillcrest_campus_19,Rugby Club House,Rugbyklubhuis,,Hillcrest,TuksSport,Hillcrest,TuksSport,,
up_glossary_hillcrest_campus_20,Rugby Pavilion,Rugbypawiljoen,,LC de Villiers Stadium / Hillcrest,Sport and Property Management,LC de Villiers-stadion / Hillcrest,Sport- en Eiendomsbestuur,,
up_glossary_hillcrest_campus_21,Shed roof at Uitspan,Afdak by Uitspan,,Hillcrest,Human Resources,Hillcrest,Menslike Hulpbronne,,
up_glossary_hillcrest_campus_22,Squash courts,Muurbalbane,,Hillcrest,TuksSport,Hillcrest,TuksSport,,
up_glossary_hillcrest_campus_23,Swimming pool and changerooms,Swembad en kleedkamers,,Hillcrest,TuksSport,Hillcrest,TuksSport,,
up_glossary_hillcrest_campus_24,Swimming pool guard house,Swembadwaghuis,,Hillcrest,Sport and Property Management,Hillcrest,Sport- en Eiendomsbestuur,,
up_glossary_hillcrest_campus_25,Swimming pool pump room,Swembadpompkamer,,Hillcrest,Sport and Property Management,Hillcrest,Sport- en Eiendomsbestuur,,
up_glossary_hillcrest_campus_26,Tennis Club House,Tennisklubhuis,,Hillcrest,TuksSport,Hillcrest,TuksSport,,
up_glossary_hillcrest_campus_27,Uitspan Personnel Centre,Uitspan-personeelsentrum,,Hillcrest,Human Resources,Hillcrest,Menslike Hulpbronne,,
up_glossary_general_terminology_0,Academy of Science for South Africa,Wetenskapakademie vir Suid-Afrika,Akademi ya Saense ya Afrika Borwa,ASSAf,,ASSAf,,ASSAf,
up_glossary_general_terminology_1,acting,waarnemend,go swarela,,,,,,
up_glossary_general_terminology_2,admission point score,toelatingspunttelling,dintlha tseo di nyakegago gore o amogelwe,APS,,TPT,,APS,
up_glossary_general_terminology_3,advancement,Bevordering,t3weletsopele/kaonafatso/phagamiso,,,,,,
up_glossary_general_terminology_4,advocacy,voorspraak,thekgo,legal advocacy,,regsvoorspraak,,thekgo ya molao,
up_glossary_general_terminology_5,African continent,Afrika-kontinent,Kontinente ya Afrika,,,,,,
up_glossary_general_terminology_6,after hours,nauurs,ka morago ga diiri tsa mosomo,,,nie: na-ure,,,
up_glossary_general_terminology_7,after-sales service,naverkoopdiens,ka morago ga tirelo ya dithekiso,,,,,,
up_glossary_general_terminology_8,annexure-annexures or appendix - appendices,bylae - bylaes of bylaag - bylae,koketso - dikoketso goba mametletso - dimamatleto,sing,"pl, not appendixes for plural",ekv,mv,,
up_glossary_general_terminology_9,app/apps,toepassing/toepassings,kgopelo/dikgopelo,application/applications,,,,,
up_glossary_general_terminology_10,appeal,appèl,boipiletso,noun,,snw,,leina,
up_glossary_general_terminology_11,appeal,appelleer,ipiletsa,verb,,ww,,lediri,
up_glossary_general_terminology_12,APS,TPT,APS,admission point score,,toelatingspuntetelling,,dintlha tseo di nyakegago gore o amogelwe,
up_glossary_general_terminology_13,associate professor,medeprofessor,mothusa profesa,,,,,,
up_glossary_general_terminology_14,asylum seeker,asielsoeker,monyakisisi wa polokego,,,,,,
up_glossary_general_terminology_15,attention deficit syndrome,aandagafleibaarheidsindroom,bolwetsi bja monagano bjoo bo amanago le go se be le edi/tlhokomelo,,,,,,
up_glossary_general_terminology_16,benchmark,norm,tekolo,noun,,,,,
up_glossary_general_terminology_17,bio-engineering,bio-ingenieurswese,boentsenere bja thutaphedi/payolotsi,,,,,,
up_glossary_general_terminology_18,Biological Society of Southern Africa,Biologiese Vereniging van Suider-Afrika,Lekgotla la Thutaphedi/Payolotsi la Borwa bja Afrika,,,,,,
up_glossary_general_terminology_19,bowhead,hoepelbanier,folaga,flag,,,,,
up_glossary_general_terminology_20,broadband wireless communication,breeband- draadlose kommunikasie,kgokagano ya seyalemoya ya phihlelelo ya megala ya lebelo,,,,,,
up_glossary_general_terminology_21,business school,sakeskool,sekolo sa kgwebo,,,,,,
up_glossary_general_terminology_22,cancer screening research,kankersiftingsnavorsing,dinyakisiso/diphatisiso tsa go lekola kankere,,,,,,
up_glossary_general_terminology_23,Cape Peninsula University of Technology,Kaapse Skiereiland Universiteit van Tegnologie,Yunibesithi ya Theknoloti ya Cape Peninsula,,,,,,
up_glossary_general_terminology_24,carbon technologies,koolstoftegnologieë,ditheknoti tsa khapone,,,,,,
up_glossary_general_terminology_25,CCMA,KVBA,CCMA,"Commission for Conciliation, Mediation and Arbitration",,"Kommissie vir Versoening, Bemiddeling en Arbitrasie",,"Khomisene ya Kagiso, Poelano le Kahlolo",
up_glossary_general_terminology_26,cellphone,selfoon,selefouno,,,,,,
up_glossary_general_terminology_27,Central University of Technology,Sentrale Universiteit van Tegnologie,Yunibesithi ya Theknoloti ya Central,,,,,,
up_glossary_general_terminology_28,centre,sentrum,gare,not center,US,,,,
up_glossary_general_terminology_29,change management,veranderingsbestuur,taolo ya phetoo,,,,,,
up_glossary_general_terminology_30,checklist,kontrolelys,lenaneotekolo,,,,,,
up_glossary_general_terminology_31,civil society,burgerlike samelewing,setshaba sa segae,,,,,,
up_glossary_general_terminology_32,clinical associates,kliniese medewerkers,badirisani ba kalafo,,,,,,
up_glossary_general_terminology_33,clinical reasoning,kliniese beredenering,go fa mabaka a kalafo,,,,,,
up_glossary_general_terminology_34,closing event,afsluitingsnommen,go tswalela moletlo,programme,,program,,lenaneo,
up_glossary_general_terminology_35,cocktail function,skemerkelk,moletlo wa khokhtheile,,,onthaal,,,
up_glossary_general_terminology_36,colloquium,"kollokwium, gespreksforum",kholokhiamo,,,,,,
up_glossary_general_terminology_37,collusion,samespanning,tumelelano,,,,,,
up_glossary_general_terminology_38,"Commission for Conciliation, Mediation and Arbitration","Kommissie vir Konsiliasie, Mediasie en Arbitrasie","Khomiene ya Kagiso, Poelano le Therisano",CCMA,,CCMA,,CCMA,
up_glossary_general_terminology_39,communicator,kommunikeerden,mokgokaganyi,,,,,,
up_glossary_general_terminology_40,community engagement,gemeenskapsbetrokkenheid,go tsea karolo setshabeng,,,,,,
up_glossary_general_terminology_41,Community Project Module,Gemeenskapsprojekmodule,Thutwana ya Protseke ya Setshaba,,,,,,
up_glossary_general_terminology_42,comprehensive university,komprehensiewe universiteit,yunibesithi ye kgolo,,,,,,
up_glossary_general_terminology_43,computer printout,rekenaaruitdruk,kgatiso ya khomphutha,,,,,,
up_glossary_general_terminology_44,concrete technology,betontegnologie,theknoloti ya nnete,,,,,,
up_glossary_general_terminology_45,Congress of South African Trade Unions,Congress of South African Trade Unions,Congress of South African Trade Unions,COSATU,,COSATU,,COSATU,
up_glossary_general_terminology_46,Constitution,Grondwet,Molaotheo,of South Africa,,van Suid-Afrika,,wa Afrika Borwa,
up_glossary_general_terminology_47,Constitutional Court,Konstitusionele Hof,Kgorotsheko ya Molaotheo,,,artikel 167 van die Grondwet,,,
up_glossary_general_terminology_48,Convocation,Konvokasie,Mohlakano,,,,,,
up_glossary_general_terminology_49,cooperation,samewerking,tlemagano/tshomisano/tirsano,,,,,,
up_glossary_general_terminology_50,coordination,koördinasie,kopanyo/kopano/tomaganyo/kgohlaganyo,,,,,,
up_glossary_general_terminology_51,cost centre,kostepunt,senthara ya theko,,,,,,
up_glossary_general_terminology_52,Council,die Raad,Khansele/Lekgotla,not 'the' Council,,,,,
up_glossary_general_terminology_53,Council of the National Zoological Gardens,Raad van die Nasionale Dieretuin,Khansele ya Dirapa tsa Diphoofolo tsa Setshaba,,,,,,
up_glossary_general_terminology_54,Council on Higher Education,Raad op Hoër Onderwys,Khansele ya Thuto ya Godimo/Lekgotla la Thuto ya Godimo,CHE,,,,,
up_glossary_general_terminology_55,currently,tans,ga bjale,,,nie: huidiglik,,,
up_glossary_general_terminology_56,database,databasis,datapeisi/lenaneo la difiwa,,,,,,
up_glossary_general_terminology_57,Dean of Students,Studentedekaan,Hlogo ya Lefapha ya Baithuti,now known as Director: Student Affairs,,nou bekend as Direkteur: Studentesake,,gonabjale e bitswa Molaodimogolo: Merero ya Baithuti,
up_glossary_general_terminology_58,decision-maker,besluitnemer,motseadiphetho,,,,,,
up_glossary_general_terminology_59,decision-making,besluitneming,go tsea sepehetho,,,,,,
up_glossary_general_terminology_60,Declaration Ceremony,Verklaringseremonie,Tirelo ya Pego,,,,,,
up_glossary_general_terminology_61,Department of Science and Technology - government,Departement van Wetenskap en Tegnologie - regering,Kgoro ya Saense le Theknoloti - immuso,DST,,DWT,,,
up_glossary_general_terminology_62,Deputy Dean,Adjunkdekaan,Motlatsahlogo ya Lefapha,,,,,,
up_glossary_general_terminology_63,dinner launch,dinee-bekendstelling,thakgolo ya dilalelo,,,bv van 'n boek,,,
up_glossary_general_terminology_64,Director: Student Affairs,Direkteur: Studentesake,Molaodimogolo: Merero ya Baithuti,previously known as Dean of Students,,voorheen bekend as Studentedekaan,,pele o be a bitswa Hlogo ya Lefapha ya Baithuti,
up_glossary_general_terminology_65,Disciplinary Code,Tugbepalings,Molao wa Kgalemo/Thupiso,,,,,,
up_glossary_general_terminology_66,double blind review,dubbelblinde oorsig,tshekatsheko yeo mongwadi a ka se tsebego mosekaseki le mosekaseki a ka se tsebego mongwadi,,,,,,
up_glossary_general_terminology_67,Durban Institute of Technology,Durban Instituut van Tegnologie,Institute ya Theknoloti ya Durban,,,,,,
up_glossary_general_terminology_68,ecology,ekologie,ekoloti,,,,,,
up_glossary_general_terminology_69,e-commerce,e-handel,kgwebo ya elektroniki,,,,,,
up_glossary_general_terminology_70,email,e-pos,emeile,no hyphen,,,,,
up_glossary_general_terminology_71,email address,e-posadres,atrese ya emeile,,,,,,
up_glossary_general_terminology_72,embargo,embargo,embargo,,,,,,
up_glossary_general_terminology_73,emeritus professor,emeritusprofessor,profesa yo a rotsego mosomo,,,,,,
up_glossary_general_terminology_74,Employee Assistance Programme,Werknemerhulpprogram,Lenaneo la Thuso ya Basomi,EAP at UP,,EAP at UP,,EAP at UP,
up_glossary_general_terminology_75,endocrinology,endokrinologie,endokrinoloti,,,,,,
up_glossary_general_terminology_76,energy security,energie-sekuriteit,tshireletso ya eneti,,,,,,
up_glossary_general_terminology_77,Engineering Council of South Africa,Ingenieursraad van Suid-Afrika,Khansele ya Boentsenere ya Afrika Borwa,ECSA,,IRSA,,,
up_glossary_general_terminology_78,environmental and occupational health track,omgewings- en arbeidsgesondheid-spoor,tselana ya maphelo a mosomo le tikologo,,,,,,
up_glossary_general_terminology_79,environmental engineering,omgewingsingenieurswese,boentsenere bja tikologo,,,,,,
up_glossary_general_terminology_80,environmental physiology,omgewingsfisiologie,boentsenere bja fisioloti,,,,,,
up_glossary_general_terminology_81,ethology,etologie,etholoti,,,,,,
up_glossary_general_terminology_82,event,geleentheid,tiragalo,,,,,,
up_glossary_general_terminology_83,events checklist,geleentheidskontrolelys,lenaneotekolo la ditiragalo,,,,,,
up_glossary_general_terminology_84,events coordinator,geleenheidskoördineerder,mokgokaganyi wa ditiragalo,,,,,,
up_glossary_general_terminology_85,events management,geleentheidsbestuur/geleentheidspan,taolo ya ditiragalo,,,,,,
up_glossary_general_terminology_86,Executive,Hoofbestuur,Bolaodi/Taolo,,,,,,
up_glossary_general_terminology_87,extraordinary lecturer,buitengewone dosent,mofahloi wa go ikgetha,,,,,,
up_glossary_general_terminology_88,extraordinary professor,buitengewone professor,profesa wa go ikgetha,,,,,,
up_glossary_general_terminology_89,Faculty Board,Fakulteitsraad,Boto ya Lefapha,,,,,,
up_glossary_general_terminology_90,FAO: Food and Agriculture Organisation of the United Nations,FAO: Verenigde Nasies se Organisasie vir Voedsel en Landbou,FAO: Mokgatlo wa Dijo le Temo wa Kopanoditshaba,,,,,,
up_glossary_general_terminology_91,flour materials,fluorietmateriale,dimateriale/didiriswa tsa folouro,,,,,,
up_glossary_general_terminology_92,flow,Toevloei,elela,,,,,,
up_glossary_general_terminology_93,foetal alcohol syndrome,fetale alkoholsindroom,bolwetsi bja monagano lesea leo le se a hlwago le belegwa bjoo bo amanago le ge mma a be a enwa tagi/alkoholo,,,,,,
up_glossary_general_terminology_94,Food and Agriculture Organisation of the United Nations,Verenigde Nasies se Organisasie vir Voedsel en Landbou,Mokgatlo wa Dijo le Temo wa Kopanoditshaba,FAO,,FAO,,,
up_glossary_general_terminology_95,food security,voedselsekuriteit,tshireletso ya dijo,,,,,,
up_glossary_general_terminology_96,formative qualifications,formatiewe kwalifikasies,dithuto tsa motheo,as opposed to professional qualifications,,teenoor professionele kwalifikasies,,kgahlanong le dithuto tsa profesene/bokgoni,
up_glossary_general_terminology_97,friendly reminder,onthou asseblief: OF Onthou asseblief om,kgopotso ya segwera,,,,,,
up_glossary_general_terminology_98,front office,voorkantoor OF bestuurskantoor,ofisi ya ka pele,,,,,,
up_glossary_general_terminology_99,Fulbright Scholar,Fulbright-beurshouer,Moithuti wa Fulbright,,,,,,
up_glossary_general_terminology_100,Function,geleentheid,Moletlo,,,,,,
up_glossary_general_terminology_101,functionary,funksionaris,ya mohola,,,,,,
up_glossary_general_terminology_102,fund-raising,fondsinsameling,go kgoboketsa matlotlo,,,,,,
up_glossary_general_terminology_103,gene mining,geenbenutting,meepo ya leabela,,,,,,
up_glossary_general_terminology_104,Google applications,Google-toepassings,Ditiriso ta Google,,,,,,
up_glossary_general_terminology_105,governance,bestuur-en-beheer bestuurstoesig,taolo,,,korporatiewe,,,
up_glossary_general_terminology_106,Health Professions Council of South Africa,Raad vir Gesondheidsberoepe van Suid-Afrika,Khansele ya Diprofesene tsa Maphelo tsa Afrika Borwa,HPCSA,,HPCSA,,HPCSA,
up_glossary_general_terminology_107,Health Sciences Consortium,Gesondheidswetenskappe Konsortium,Khonsotiamo ya Disaense tsa Maphelo,HSC,,GWK,,,
up_glossary_general_terminology_108,healthcare,gesondheidsorg,tlhokomelo ya maphelo,,,,,,
up_glossary_general_terminology_109,HIGCSE,HIGCSE,HIGCSE,Higher International General Certificate (Cambridge) of Secondary Education,,Higher International General Certificate (Cambridge) of Secondary Education,,Higher International General Certificate (Cambridge) of Secondary Education,
up_glossary_general_terminology_110,High Court,Hoë Hof,Kgorokgolo ya Tsheko/Kgorotsheko ya Godimo,,,,,,
up_glossary_general_terminology_111,HIV/Aids,MIV/Vigs,HIV/Aids,,,,,,
up_glossary_general_terminology_112,human economy programme,menslike-ekonomieprogram,lenaneo la ekonomi ya batho,,,,,,
up_glossary_general_terminology_113,human papilloma virus,menslike papilloomvirus,baerase ya papilloma ya batho,,,,,,
up_glossary_general_terminology_114,Human Resource Committee,Menslikehulpbronkomitee,Komiti ya Methopo ya Batho,,,,,,
up_glossary_general_terminology_115,Human Resource Management,Menslikehulpbronbestuur,Taolo ya Methopo ya Batho,,,,,,
up_glossary_general_terminology_116,human rights law,die reg ten aansien van menseregte,molao wa ditokelo tsa batho,,,,,,
up_glossary_general_terminology_117,ICF-CY: International Classification of Health and Disability Function - Child and Youth Version,ICF-CY: International Classification of Health and Disability Function - Child and Youth Version (Internasionale Klassifikasie van Gesondheids-,Moletlo wa Tlhopho ya Ditshabatshaba,,,,,ICF-CY: International Classification of Health and Disability Function,Child and Youth Version
up_glossary_general_terminology_118,IEB,OER,IEB,Independent Examinations Board,,Onafhanklike Eksamenraad,,Boto ya Ditlhahlobo ye e Ikemelago,
up_glossary_general_terminology_119,Institute for Scientific Information,Instituut vir Wetenskaplike Inligting,Institute ya Disaense tsa Tshedimoso,ISI,,ISI,,ISI,
up_glossary_general_terminology_120,Institute of Electrical and Electronics Engineers,Instituut van Elektriese en Elektroniese Ingenieurs,Institute ya Mehlagase le Boraentsenere ba Dielektroniki,IEEE,,IEEE,,IEEE,
up_glossary_general_terminology_121,International Bibliography of the Social Sciences,Internasionale Bibliografie van die Sosiale Wetenskappe,Bibliokrafi ya Ditshabatshaba ya Disaense tsa Leago,IBSS,,IBSS,,,
up_glossary_general_terminology_122,internet,internet,inthanete,lower case,,kleinletter,,tlhaka ye nnyane,
up_glossary_general_terminology_123,IRBA,ORRO,IRBA,Independent Regulatory Board for Auditors,,Onafhanklike Regulatoriese Raad vir Ouditeurs,,Boto ya Taolo ye e Ikemelago ya Bahlakisi,
up_glossary_general_terminology_124,ITC,ABT Aanvanklike bevoegdheidstoets,ITC,iro SAICA / Initial test of competence,,mbt SAIGR,,iro SAICA / Teko ya pele ya bokgoni,
up_glossary_general_terminology_125,landscape architecture,landskapsargitektuur,thutaboagi ya tebego ya naga,,,,,,
up_glossary_general_terminology_126,legal advocacy,regsvoorspraak,thekgo ya molao,,,,,,
up_glossary_general_terminology_127,M.Akad.SA,L.Akad.SA,M.Akad.SA,,,,,,
up_glossary_general_terminology_128,macroeconomic,makro-ekonomies,maekro-ekonomi,,,,,,
up_glossary_general_terminology_129,mainframe,hoofraam,tshepetso ya motheo,,,,,,
up_glossary_general_terminology_130,Mammal Research Institute,Soogdiernavorsingsinstituut,Institute ya Dinyakisiso tsa Diamusi,MRI,,SNI,,,
up_glossary_general_terminology_131,mammalogy,soogdierkunde,thuto ya diamusi,,,,,,
up_glossary_general_terminology_132,Mandela Day,Mandeladag,Letsatsi la Mandela,,,,,,
up_glossary_general_terminology_133,media release,mediaverklaring,tokollo ya bobegaditaba,,,,,,
up_glossary_general_terminology_134,medical cover,mediese dekking,kakaretso ya kalafo,,,,,,
up_glossary_general_terminology_135,memorandum of understanding,memorandum van verstandhouding,memorantamo wa kwesisano,,,,,,
up_glossary_general_terminology_136,memorial,betoogshoofde of hoofde van betoog,digopotso/segopotis,s / law,,,,,
up_glossary_general_terminology_137,microeconomic,mikro-ekonomies,mikro-ekonomi,,,,,,
up_glossary_general_terminology_138,mission,missie,maikemisetso,,,,,,
up_glossary_general_terminology_139,Moot Court Competition,Skynhofkompetisie,Phadisano ya Kgorotsheko yeo e Akantswego,,,,,,
up_glossary_general_terminology_140,mutatis mutandis,mutatis mutandis,mutatis mutandis,italics,,romein,,seithali,
up_glossary_general_terminology_141,National Anthem,Volkslied of Landslied,Koa ya Setshaba,,,nie Nasionale Lied,,,
up_glossary_general_terminology_142,National Benchmark Test,Nasionale Normtoets,Diteko tsa Tekolo ya Setshaba,NBT,,NNT,,NBT,
up_glossary_general_terminology_143,National Credit Act,Nasionale Kredietwet,Molao wa Dikoloto wa Setshaba,,,,,,
up_glossary_general_terminology_144,National Education Health and Allied Workers' Union,National Education Health and Allied Workers' Union,National Education Health and Allied Workers' Union,NEHAWU,,NEHAWU,,NEHAWU,
up_glossary_general_terminology_145,nature VS nurture,aangeborene vs/teenoor aangeleerde,tlhago kgahlanong le tlhokomelo,,,die / die,,,
up_glossary_general_terminology_146,Nelson Mandela University,Nelson Mandela Universiteit,Yunibesithi ya Nelson Mandela,NMU,,NMU,,NMU,
up_glossary_general_terminology_147,Norman Manley Law School,Norman Manley-regskool,Sekolo sa Molao sa Norman Manley,,,,,,
up_glossary_general_terminology_148,North-West,Noordwes,Leboa-Bodikela,the province,,die provinsie,,profense,
up_glossary_general_terminology_149,North-West University,Noordwes-Universiteit,Yunibesithi ya North-West,,,,,,
up_glossary_general_terminology_150,NSC,NSS,NSC,National Senior Certificate,,Nasionale Senior Sertifikaat,,Setifikeiti sa Marematlou,
up_glossary_general_terminology_151,officiating,diensdoende,go laola,,,nie: diensdoenende,,,
up_glossary_general_terminology_152,OIE: World Organisation for Animal Health,OIE: Wêreldorganisasie vir Dieregesondheid,OIE: Mokgatlo wa Lefase wa Maphelo a Diphoofolo,,,,,,
up_glossary_general_terminology_153,one-off,eenmalige,e tee ya,not: once-off,,,,e sego: ya ga tee,
up_glossary_general_terminology_154,Open Day,Opedag,Letsatsi la Pulo,,,,,,
up_glossary_general_terminology_155,open source content,oopbroninhoud,diteng tsa mothopo wa pulo,,,,,,
up_glossary_general_terminology_156,Opening event,Openingsnommen,Moletlo wa pulo,programme,,program,,lenaneo,
up_glossary_general_terminology_157,parastatal,semistaatsinstelling,dipharastatale/pharastatale,s,,s,,,
up_glossary_general_terminology_158,PO Box,Posbus,P O Box,,,,,,
up_glossary_general_terminology_159,policy-maker,beleidvormen,modiradipholisi,,,,,,
up_glossary_general_terminology_160,policy-making,beleidvorming,go dira dipholisi,,,,,,
up_glossary_general_terminology_161,pop-up restaurant,opskietrestaurant,restorante ya nakwana,,,,,,
up_glossary_general_terminology_162,post-apartheid,postapartheid,ka morago ga kgethologanyo,,,,,,
up_glossary_general_terminology_163,praxis,praktyk,praksisi,,,,,,
up_glossary_general_terminology_164,prayer,regsvordering,thapelo,in law,,,,,
up_glossary_general_terminology_165,principal specialist,eerste spesialis,matwetwemogolo/setsebisegolo/mokgonimogolo,,,,,,
up_glossary_general_terminology_166,Private Bag/bag,Privaatsak of privaat sak,Private Bag/bag,,,ouer tekste,,,
up_glossary_general_terminology_167,process optimisation,prosesintegrasie,tshepetso ya kaonafato,,,,,,
up_glossary_general_terminology_168,professional councils,beroepsrade,"makgotla a profesene/bokgoni, khansele ya profesene/bokgoni",,,,,,
